L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,3375,2874,2895
L2_RQSTS.ALL_CODE_RD,re424:u,1652,1534,1552
L2_RQSTS.L2_PF_HIT,r5024:u,126,187,159
L2_RQSTS.L2_PF_MISS,r3024:u,726,840,828
L2_RQSTS.ALL_PF,rf824:u,1185,1019,1221
L2_RQSTS.MISS,r3f24:u,2764,2803,2798
L2_RQSTS.REFERENCES,rff24:u,4516,4561,4566
L2_DEMAND_RQSTS.WB_HIT,r5027:u,209,206,213
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,2013,1994,2027
LONGEST_LAT_CACHE.MISS,cache-misses:u,1,1,1
CPU_CLK_UNHALTED.THREAD_P,cycles:u,696354,829193,828889
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,19745,23690,23195
L1D_PEND_MISS.PENDING,r0148:u,27807,27638,27980
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,76,76,75
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,53,53,52
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,0,0,0
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,52,53,54
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,1289,1277,1281
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,333,328,328
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,0,0,0
DTLB_STORE_MISSES.STLB_HIT,r6049:u,332,325,321
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,51,56,55
LOAD_HIT_PRE.SW_PF,r014c:u,0,0,0
LOAD_HIT_PRE.HW_PF,r024c:u,1506,1507,486
L1D.REPLACEMENT,r0151:u,1969,1897,1931
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,974,990,1026
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,1,1,1
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,10438,10852,10798
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,8,8,6
CPL_CYCLES.RING0,r015c:u,138,138,138
CPL_CYCLES.RING123,r025c:u,693999,851220,816524
RS_EVENTS.EMPTY_CYCLES,r015e:u,62872,66231,59589
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,574355,697535,870302
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,7670027,8737661,8497126
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,360736,189177,509467
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,909164,768295,1214885
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0,0,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,0,0,0
IDQ.EMPTY,r0279:u,49917,52012,46053
IDQ.MITE_UOPS,r0479:u,41385,43590,37955
IDQ.DSB_UOPS,r0879:u,81664,88154,73181
IDQ.MS_DSB_UOPS,r1079:u,2395,2436,2399
IDQ.MS_MITE_UOPS,r2079:u,70332,70659,70300
IDQ.MS_UOPS,r3079:u,72650,73095,72699
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,23712,27364,22063
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,16440,18476,15409
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,53937,56248,53572
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,11679,12194,11671
IDQ.MITE_ALL_UOPS,r3c79:u,194706,199322,180501
ICACHE.MISSES,r0280:u,623,640,636
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,188,194,181
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,120,121,119
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0,0,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,120,118,118
ITLB_MISSES.WALK_DURATION,r1085:u,3387,3335,3332
ITLB_MISSES.STLB_HIT_4K,r2085:u,19,18,20
ITLB_MISSES.STLB_HIT_2M,r4085:u,0,0,0
ITLB_MISSES.STLB_HIT,r6085:u,19,22,19
ILD_STALL.LCP,r0187:u,28,32,28
ILD_STALL.IQ_FULL,r0487:u,7749,7591,7703
BR_INST_EXEC.COND.NOTAKEN,r4188:u,8880,8933,8698
BR_INST_EXEC.COND.TAKEN,r8188:u,72089,72112,72016
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,453,471,410
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,205,206,197
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,755,762,737
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,891,920,834
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,36,36,36
BR_INST_EXEC.ALL_BRANCHES,rff88:u,83320,83460,83214
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,377,432,251
BR_MISP_EXEC.COND.TAKEN,r8189:u,486,611,261
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,20,28,7
BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,6,6,5
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0,0,0
BR_MISP_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra089:u,13,16,2
BR_MISP_EXEC.ALL_BRANCHES,rff89:u,915,1041,489
IDQ_UOPS_NOT_DELIVERED.CORE,r019c:u,37740,38445,35558
UOPS_EXECUTED_PORT.PORT_0,r01a1:u,240018,106046,107320
UOPS_EXECUTED_PORT.PORT_1,r02a1:u,248748,100975,102463
UOPS_EXECUTED_PORT.PORT_2,r04a1:u,336977,344315,346827
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,358918,355077,357827
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,280931,277099,276707
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,251436,122847,122489
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,235118,181136,180397
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,137629,131150,131032
RESOURCE_STALLS.ANY,r01a2:u,275620,407159,406038
RESOURCE_STALLS.RS,r04a2:u,273460,138190,138546
RESOURCE_STALLS.SB,r08a2:u,528,616,766
RESOURCE_STALLS.ROB,r10a2:u,49,46,85
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r020001a3:u,0,0,0
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r020002a3:u,593513,720233,723501
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,475370,486930,495303
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r080008a3:u,0,0,0
CYCLE_ACTIVITY.STALLS_L1D_PENDING,r0c000ca3:u,0,0,0
LSD.UOPS,r01a8:u,1059406,1059400,1059320
ITLB.ITLB_FLUSH,r01ae:u,40,40,40
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,809,773,872
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1118,1144,1078
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,110,109,116
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,1394,1314,1533
UOPS_EXECUTED.CORE,r02b1:u,1605463,1613813,1599686
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,548,552,555
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,248,250,247
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,38,41,45
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,16,16,15
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,21,22,22
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,14,13,14
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,0,0,0
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,0,0,0
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,115,115,115
INST_RETIRED.ANY_P,instructions:u,1071619,1071619,1071619
INST_RETIRED.ALL,r01c0:u,1071619,1071619,1071619
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,115,115,115
UOPS_RETIRED.ALL,r01c2:u,1580664,1580767,1580717
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,1168720,1168735,1168730
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,2,1,2
MACHINE_CLEARS.SMC,r04c3:u,0,0,0
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,83091,83091,83091
BR_INST_RETIRED.CONDITIONAL,r01c4:u,81149,81149,81149
BR_INST_RETIRED.NEAR_CALL,r02c4:u,656,656,656
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,83091,83091,83091
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,652,652,652
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,9660,9660,9660
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,73293,73293,73293
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,138,138,138
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,757,667,894
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,724,640,851
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,757,667,894
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,435,370,531
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,108,107,109
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,19,20,19
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,1,2,2
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,1,1,1
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,547286,547283,547286
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,271709,271709,271709
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,542432,543021,543232
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,596,496,425
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,663,534,569
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,1289,956,999
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,675,537,572
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,1,1,2
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,3404,2901,3634
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0,1,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,0,3,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,655,600,727
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,1,1,1
BACLEARS.ANY,r1fe6:u,841,869,908
L2_TRANS.DEMAND_DATA_RD,r01f0:u,1470,1445,1657
L2_TRANS.RFO,r02f0:u,220,226,218
L2_TRANS.CODE_RD,r04f0:u,1650,1603,1729
L2_TRANS.ALL_PF,r08f0:u,920,1079,840
L2_TRANS.L1D_WB,r10f0:u,674,692,670
L2_TRANS.L2_FILL,r20f0:u,2730,2778,2824
L2_TRANS.L2_WB,r40f0:u,408,413,374
L2_TRANS.ALL_REQUESTS,r80f0:u,8544,8882,8905
L2_LINES_IN.I,r01f1:u,0,0,0
L2_LINES_IN.S,r02f1:u,1110,1047,2375
L2_LINES_IN.E,r04f1:u,1578,1723,433
L2_LINES_IN.ALL,r07f1:u,2736,2770,2808
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,1697,1683,1725
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,318,348,301
