Performance counter,Mnemonic,Correlation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,0.13176298069,64,7,22,39,-33,-31,0,-57,-23,67,-60,54,-39,46,73,92,83,-43,-29,-10,-2,47,30,-11,-83,-94,-40,-31,-59,25,94,26
RESOURCE_STALLS.ANY,r01a2:u,0.999799512567,1491009,1821582,2068614,1577612,1336171,942905,801497,795175,791494,792592,789382,789345,791465,791396,789497,788593,790593,792903,790565,791088,790902,790701,789802,791067,791020,790933,789804,790930,790357,786749,791247,785692
RESOURCE_STALLS.RS,r04a2:u,0.99970836073,1468872,1811923,2063249,1563069,1334108,941264,799800,794025,790690,791421,788461,789010,790767,790761,788666,787827,789920,791779,789830,790488,789667,790453,789153,790495,789913,790360,789017,788403,789456,786189,790338,785402
RESOURCE_STALLS.SB,r08a2:u,0.140495188686,387,30,178,492,1184,750,455,166,42,258,185,-327,-56,67,141,48,14,279,53,46,442,-166,42,-33,623,-188,180,1935,16,-126,244,-30
RESOURCE_STALLS.ROB,r10a2:u,0.733538424591,14667,7860,3604,10445,398,454,599,466,351,434,235,243,323,127,348,297,203,423,237,249,372,226,306,296,194,311,296,288,466,376,307,169
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r020001a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r020002a3:u,0.999763284042,10937980,11280312,11517725,11014340,10772185,10387135,10238410,10237755,10232253,10233004,10231146,10231909,10234608,10229498,10232633,10231424,10233301,10230899,10231795,10229433,10232803,10233216,10231079,10240466,10232216,10235543,10233733,10232273,10232104,10232447,10232197,10231069
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,0.86443644826,423846,513478,548016,389916,386496,230892,162032,284788,260196,310150,284363,285635,335491,286985,289084,265756,335731,295972,279396,290250,235554,243002,177918,316378,288730,288451,305364,249709,287058,278979,309960,303438
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r080008a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE_ACTIVITY.STALLS_L1D_PENDING,r0c000ca3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,-0.0351579704057,37714474,37747463,37751025,37748864,37748189,37746604,37746730,37746130,37744047,37742594,37668243,37743591,37746329,37745027,37745557,37745591,37744735,37744691,37744947,37747227,37745791,37815565,37747510,37746616,37747118,37745672,37747415,37746169,37746974,37746253,37746273,37745508
ITLB.ITLB_FLUSH,r01ae:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,-0.0832492006477,1295,1343,1385,1350,1294,1337,1436,1421,1481,1462,1363,1464,1342,1398,1401,1391,1354,1267,1286,1276,1309,1331,1335,1388,1328,1345,1304,1388,1321,1363,1291,1301
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,0.0824052624852,0,3,5,6,1,-2,6,2,7,2,8,-4,1,12,4,2,-2,2,-5,1,9,4,-3,2,0,6,1,1,7,7,-6,2
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,0.753333660492,1899,1927,1986,2044,1972,1860,1555,1532,1722,1494,1558,1559,1726,1675,1704,1695,1597,1700,1694,1834,1767,1563,1510,1572,1626,1599,1638,1581,1590,1837,1524,1696
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,0.592069326996,65738,65728,65839,65826,65737,65716,65644,65674,65706,65700,65670,65673,65689,65709,65721,65717,65704,65720,65738,65736,65755,65737,65722,65733,65734,65758,65745,65714,65718,65763,65724,65736
UOPS_EXECUTED.CORE,r02b1:u,0.137154872142,41962904,41957612,41962834,41959984,41956878,41951213,41952182,41955154,41966156,41964283,41962112,41965243,41960590,41966326,41960576,41963926,41956812,41955903,41952563,41952845,41951187,41953399,41959622,41952219,41955657,41960543,41958590,41963565,41959075,41956980,41959044,41961984
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,0.0317560182806,12,6,8,12,24,28,8,8,10,7,12,7,12,22,9,11,7,20,9,10,6,7,15,10,7,10,14,13,3,16,3,5
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,-0.134646422441,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,4,0,0
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,-0.245692499373,5,3,5,5,5,5,3,5,6,5,5,5,5,6,5,4,6,6,6,5,6,4,6,6,5,4,5,5,5,5,4,5
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,0.00242165168831,0,-1,0,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,0,0
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,0.152622174688,3,1,1,2,2,2,2,0,0,2,2,2,1,1,1,1,1,1,1,1,1,1,4,1,0,1,1,2,1,1,2,1
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,-0.0277505861888,-1,0,-1,0,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,0,0
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,-0.0458590230169,3,2,3,2,1,1,3,3,3,3,2,2,2,2,3,3,3,2,3,1,3,2,2,3,2,2,2,3,3,2,3,2
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.DTLB_THREAD,r01bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INST_RETIRED.ANY_P,instructions:u,0.238842493379,38797187,38797188,38797188,38797188,38797188,38797188,38797187,38797188,38797188,38797187,38797187,38797187,38797187,38797188,38797187,38797188,38797187,38797188,38797188,38797187,38797188,38797187,38797188,38797187,38797188,38797188,38797188,38797188,38797187,38797187,38797188,38797187
INST_RETIRED.ALL,r01c0:u,0.238842493379,38797187,38797188,38797188,38797188,38797188,38797188,38797187,38797188,38797188,38797187,38797187,38797187,38797187,38797188,38797187,38797188,38797187,38797188,38797188,38797187,38797188,38797187,38797188,38797187,38797188,38797188,38797188,38797188,38797187,38797187,38797188,38797187
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UOPS_RETIRED.ALL,r01c2:u,-0.230351599605,44044197,44044284,44043156,44043796,44043046,44042525,44042908,44045063,44044216,44043888,44044846,44044327,44044698,44044134,44044203,44043936,44044156,44044172,44044624,44042825,44043319,44043082,44043200,44044990,44044730,44044808,44044316,44044243,44044772,44043731,44044576,44044511
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,-0.12354335772,37752729,37752725,37752954,37752472,37750894,37750875,37752064,37753093,37753188,37753071,37752352,37753425,37752832,37752886,37753263,37753148,37753493,37753283,37753258,37751720,37752201,37751463,37752131,37753094,37752116,37752898,37752959,37753181,37753305,37753206,37753053,37752456
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,0.573892812751,1,20,1,3,16,8,1,0,1,0,-1,0,1,-1,-1,1,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1
MACHINE_CLEARS.SMC,r04c3:u,-0.195443267557,100,99,110,96,54,49,86,116,124,119,113,119,111,111,118,118,127,134,115,78,82,61,86,116,102,109,117,120,122,112,116,112
MACHINE_CLEARS.MASKMOV,r20c3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,nan,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437
BR_INST_RETIRED.CONDITIONAL,r01c4:u,nan,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434
BR_INST_RETIRED.NEAR_CALL,r02c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,nan,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,nan,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,nan,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,0.152868172468,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,-0.00186986462921,-9,-11,-6,21,-2,-11,41,14,6,-6,41,-5,5,19,-18,-31,-10,-16,-3,-6,-10,8,-39,-33,-12,0,17,9,6,-26,8,-14
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,-0.0803902812981,-18,-10,-8,14,0,-8,32,1,-1,-4,30,-5,1,13,-8,-17,-7,-14,-3,-12,-7,5,-27,-25,-10,-3,8,8,7,-14,5,-7
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,-0.00186986462921,-9,-11,-6,21,-2,-11,41,14,6,-6,41,-5,5,19,-18,-31,-10,-16,-3,-6,-10,8,-39,-33,-12,0,17,9,6,-26,8,-14
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,-0.000745445710972,-8,-13,-8,16,-6,-13,30,11,1,-6,33,-7,2,15,-20,-33,-13,-14,-4,-7,-10,5,-36,-31,-12,-2,15,5,2,-26,2,-17
FP_ASSIST.X87_OUTPUT,r02ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,-0.0753039293201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,-0.0534950098075,4,3,4,2,2,2,2,7,2,2,7,5,2,2,6,2,4,2,3,2,1,4,5,5,2,6,2,1,4,2,6,4
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,0.317758019783,10485768,10485759,10485771,10485753,10485753,10485750,10485753,10485748,10485766,10485757,10485766,10485759,10485749,10485761,10485751,10485753,10485756,10485771,10485759,10485743,10485761,10485747,10485760,10485749,10485761,10485761,10485758,10485763,10485740,10485749,10485744,10485754
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,nan,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,0.853440433513,10483387,10484487,10484439,10484165,10483446,10483125,10481471,10481067,10481113,10482217,10482229,10482303,10482595,10482697,10481876,10481382,10482086,10482586,10482420,10482245,10482185,10481887,10481381,10481361,10482066,10481692,10482267,10482266,10482357,10482087,10482077,10481843
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,-0.751764504606,718,481,445,62,240,569,911,868,898,923,924,923,923,932,918,925,918,938,954,1035,961,1072,1345,1371,971,913,922,925,969,1087,1107,1188
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,-0.3456624153,0,1,-1,-13,-11,0,-6,1,2,4,7,-5,3,4,2,4,-6,-1,-1,-2,1,2,-1,6,4,8,2,-2,-5,5,10,1
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,-0.743499741422,758,511,485,101,278,612,939,893,944,942,951,941,971,962,949,952,960,982,961,1087,982,1086,1435,1408,1015,951,957,961,997,1044,1152,1217
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,-0.0238797338118,34,30,28,34,40,43,34,37,42,19,30,14,35,22,33,37,29,31,12,32,23,42,46,34,44,43,39,17,36,38,36,35
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,0.21730465025,25,22,22,38,40,31,34,26,28,14,15,16,23,13,22,23,26,22,10,25,17,28,34,20,29,26,26,16,33,24,16,24
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,-0.796126464395,2008,779,784,1234,1738,2177,3592,3762,3437,2585,2493,2497,2314,2101,2948,3459,2806,2022,2312,2471,2554,2800,2980,2962,2593,3053,2526,2555,2516,2498,2588,2560
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0.137030774627,-1,0,0,0,0,1,0,0,-1,-1,0,0,-1,-4,0,0,0,0,0,0,0,0,0,-1,-4,-1,-1,-1,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,-0.0408084216929,0,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0.0583198070466,-1,0,0,0,0,-1,-1,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,-0.575922313317,-4,4,-19,-2,-13,6,1,9,8,8,8,15,9,-7,5,4,4,3,8,2,3,0,11,3,7,14,1,10,4,-12,6,8
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,0.438690543241,29,16,38,32,39,13,15,7,19,17,19,15,11,39,11,19,14,23,21,25,21,18,18,25,24,21,14,11,17,41,9,18
BACLEARS.ANY,r1fe6:u,0.25839240034,5,6,11,13,6,1,8,2,3,6,5,9,2,7,1,6,6,12,9,7,4,3,4,1,12,8,6,11,7,12,1,5
L2_TRANS.DEMAND_DATA_RD,r01f0:u,-0.780430806209,1784,1521,1492,1658,1761,1823,1909,1893,1944,1962,1963,1972,1984,1992,1939,1956,1953,1981,1974,2108,1978,2073,2411,2364,2041,1968,1966,1974,1973,2093,2145,2220
L2_TRANS.RFO,r02f0:u,0.110577277863,65539,65538,65550,65543,65571,65607,65548,65540,65534,65540,65541,65542,65538,65537,65534,65538,65538,65540,65545,65542,65552,65539,65540,65536,65540,65542,65538,65538,65556,65565,65536,65548
L2_TRANS.CODE_RD,r04f0:u,0.34939238774,3,0,22,11,2,4,-5,1,8,2,10,-1,0,-1,6,11,0,3,5,11,9,16,2,3,-3,5,10,-4,1,2,2,1
L2_TRANS.ALL_PF,r08f0:u,0.586070069062,131091,131065,131257,131050,131125,131063,131007,131050,131035,131065,131091,130996,131095,131052,131045,131078,131074,130984,131105,131023,130966,131053,131006,130979,131062,131029,131036,131037,131030,131103,131003,131102
L2_TRANS.L1D_WB,r10f0:u,-0.633529762412,65522,65478,64698,65343,65061,65585,65546,65507,65442,65513,65548,65553,65540,65512,65472,65456,65511,65458,65312,65497,65377,65508,65545,65519,65540,65513,65542,65502,65500,65229,65487,65434
L2_TRANS.L2_FILL,r20f0:u,0.530544425582,131238,131296,131470,131371,131269,131211,131357,131238,131336,131244,131249,131198,131233,131243,131261,131256,131272,131290,131300,131315,131261,131276,131258,131297,131298,131278,131290,131254,131257,131309,131276,131292
L2_TRANS.L2_WB,r40f0:u,-0.714118434857,65008,64985,63221,63946,64291,65022,64619,64908,64815,64977,65084,65181,64868,64903,65038,65043,64990,64888,64816,64878,64915,65071,65123,65004,65073,65039,65079,64960,64982,64690,65082,64882
L2_TRANS.ALL_REQUESTS,r80f0:u,-0.13405179276,544051,545966,543396,543374,543486,552830,549740,548387,546837,546648,545319,546759,547411,545486,548883,543330,545771,544692,544166,532099,534447,557166,545000,547052,548603,548338,546283,546541,548458,544045,545147,544906
L2_LINES_IN.I,r01f1:u,0.14344199336,1,2,2,2,1,1,1,2,1,1,2,2,1,1,3,0,2,1,2,2,2,1,0,2,1,2,1,1,3,0,2,1
L2_LINES_IN.S,r02f1:u,0.141010649298,22,31,58,35,18,8,6,19,50,14,13,34,17,14,27,43,17,51,30,22,21,12,32,34,58,78,47,39,25,30,33,36
L2_LINES_IN.E,r04f1:u,0.674373665932,131337,131212,131419,131359,131337,131187,131241,131230,131206,131230,131210,131238,131225,131229,131218,131234,131266,131227,131260,131301,131255,131261,131260,131261,131232,131211,131230,131242,131223,131281,131248,131246
L2_LINES_IN.ALL,r07f1:u,0.66598527468,131361,131245,131479,131397,131358,131195,131249,131251,131259,131246,131225,131275,131245,131245,131247,131279,131285,131281,131293,131325,131277,131275,131295,131297,131292,131292,131279,131283,131249,131315,131284,131284
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,0.631682775898,1649,1542,1744,1764,1822,1468,1585,1508,1591,1500,1548,1606,1519,1529,1448,1582,1502,1523,1510,1517,1456,1509,1449,1614,1538,1532,1409,1509,1403,1630,1503,1512
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,0.598023554742,1576,1590,1603,1567,1542,1518,1465,1444,1466,1476,1557,1493,1538,1489,1523,1545,1524,1595,1421,1574,1511,1457,1445,1432,1494,1404,1489,1491,1473,1516,1467,1512
