Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
L1D_PEND_MISS.PENDING,r0148:u,171476,168395,163920,169966,172618,141616,156775,169963,167184,169492,171319,175885,178973,140262,184406,166590,162708,188986,184646,172702,138679,202609,160130,180126,150761,207103,208738,157405,168208,194523,209867,178928
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,2357,2404,2383,2175,2252,2270,2196,2046,2107,2125,2068,1973,2020,2050,2054,2033,1972,2078,2009,2036,1984,2045,2024,2080,1988,2068,2044,2060,2035,2053,2075,2047
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,2153,2210,2186,1980,2051,2068,1995,1845,1909,1932,1867,1772,1822,1849,1850,1838,1769,1886,1809,1843,1786,1847,1823,1876,1793,1873,1846,1858,1837,1855,1873,1851
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,4,3,4,3,3,4,4,4,4,4,3,4,4,4,4,4
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,2166,2208,2194,1972,2047,2074,2002,1850,1907,1925,1867,1783,1829,1852,1852,1846,1788,1895,1806,1855,1781,1849,1829,1881,1789,1872,1852,1865,1837,1869,1870,1849
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,42169,42817,43628,39772,40264,41424,40703,38629,38457,39159,38819,37931,37644,38148,38422,38286,37014,39265,37851,38713,36963,37722,39180,38718,36973,38661,38956,39416,37633,39098,39869,37890
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,2011,1806,1930,2122,2010,1956,1817,1864,1912,1982,1895,1841,1774,2035,1890,1914,1795,1895,1908,1757,1811,1949,2107,1826,1871,2114,1868,2110,1840,2048,2100,1858
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,2,1,2,2,3,3,2,2,1,3,3,2,2,3,2,3,2,2,3,2,2,3,3,3,1,3,2,2,2,4,3,2
DTLB_STORE_MISSES.STLB_HIT,r6049:u,1950,2005,1795,2158,1929,2001,1848,1932,1838,1950,1885,1855,1877,2099,1890,1951,1835,1873,2031,1792,2054,1882,1984,1854,1936,2013,1882,1869,1830,1917,2042,1860
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,590,594,591,637,587,591,591,630,588,588,595,635,589,587,589,628,591,587,590,630,592,588,591,633,588,586,590,633,590,588,593,639
LOAD_HIT_PRE.SW_PF,r014c:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOAD_HIT_PRE.HW_PF,r024c:u,8232,8038,9711,8502,9453,7726,14117,11223,17297,14959,12174,13027,12435,18332,18050,107813,18478,64036,67109,103010,23580,47138,53118,74810,14523,37054,29949,31710,14195,27665,15445,11183
L1D.REPLACEMENT,r0151:u,167684,167720,167724,167748,167833,167862,167821,167757,167908,167795,167768,167843,167769,167941,167843,167808,167897,167815,167860,167911,167717,167932,167870,167833,167750,167894,167777,167924,167862,167728,167907,167824
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,5914,5858,5937,5939,5906,5905,5865,5912,5909,5949,5894,5963,5957,5954,5844,5908,5909,5911,5963,5923,5943,5955,5896,5926,5928,5939,5934,5935,5862,5907,5886,5887
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,174,158,170,158,163,162,157,164,159,163,162,168,160,160,157,164,160,158,166,159,164,156,158,167,159,158,165,161,170,162,162,157
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,54300,53809,54346,54433,54296,54283,53868,54240,54234,54537,53971,54497,54471,54324,53773,54190,54244,54245,54442,54480,54470,54353,54224,54356,54384,54439,54540,54566,53860,54104,54077,54006
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,1312415,1312325,1312367,1312950,1313026,1312870,1313267,1313441,1313262,1313276,1313308,1313275,1313284,1313247,1313229,1313228,1313346,1313265,1313289,1313201,1313244,1313217,1313260,1313311,1313224,1313202,1313333,1313229,1313301,1313287,1313255,1313186
CPL_CYCLES.RING0,r015c:u,671,672,672,672,672,671,672,672,671,671,670,671,671,671,670,671,671,671,671,671,671,671,671,671,670,671,671,671,671,671,671,670
CPL_CYCLES.RING123,r025c:u,38924802,41068460,39024379,40344358,37989451,38235558,36199295,36051511,34961927,34989770,33514974,34130541,33483920,33894229,32632097,33725245,33201121,33749831,32688353,33640798,33174973,33706564,32670210,33697892,33195628,33685694,32665754,33781397,33126698,33755538,32780551,33828560
RS_EVENTS.EMPTY_CYCLES,r015e:u,570528,595545,575478,585484,580027,573346,558613,580683,556727,576092,554950,563259,555959,599769,545029,580618,581304,642774,584969,697537,611045,681819,582184,733823,629751,662831,585703,729896,600328,679878,590178,679784
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,203400044,186057118,175136328,128501779,135281387,170573800,178633930,143593849,149320834,136793615,169826345,161449613,170280013,158038301,109766884,126431046,170996792,132883522,160124082,137761738,126776501,168698916,150296632,139521830,178757454,179330259,173676137,128616611,139067445,161538162,156800594,162810988
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,344549152,359767354,337158702,354510746,332583656,336657912,316814880,322781313,317264877,306202849,302082466,302962312,293790727,299800009,285055155,301247175,294888221,300507937,290985252,296899592,295155902,289031927,295801718,304133938,297383571,276472187,291486535,283202884,295751868,299344624,290143058,302352355
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,8795411,13566514,4444695,13363162,173170,25459313,44159612,8217288,27245032,7935913,29036521,7849149,11908222,19083397,43712002,11244798,59305972,7777987,11569072,33755374,19281474,26651424,18832855,7754524,18998906,30284520,487558,3858564,7423471,387123,43915358,51294076
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,145595685,196813340,130575332,108269993,119797451,175204195,97885115,134222913,114035688,116873805,97585469,111288014,126776943,98538255,74916465,103208362,119069011,94654374,89123886,119079825,111496490,93549811,107831303,109190157,129841322,139193728,101665527,78044412,98751772,117845492,98793024,86194350
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,121,123,122,123,122,121,121,121,125,121,124,122,122,123,120,122,122,122,121,124,123,122,121,122,121,121,123,123,121,121,122,122
IDQ.EMPTY,r0279:u,2463823,2460209,2458017,2467792,2456066,2448234,2449958,2453909,2456047,2453126,2452133,2463859,2455813,2450904,2436776,2459200,2443697,2458976,2453592,2449919,2440685,2439234,2456375,2459946,2451199,2455980,2454634,2457982,2456354,2457274,2439404,2455752
IDQ.MITE_UOPS,r0479:u,155518,154332,153844,157752,152498,154516,155568,152505,151432,150345,155439,155399,155464,153254,152332,153091,154657,148948,155362,155024,155064,155179,154205,153819,156227,154311,157844,155204,151562,150834,153727,156215
IDQ.DSB_UOPS,r0879:u,76472449,76477436,76480077,76477443,76474122,76475871,76479341,76473774,76472103,76470569,76474367,76464661,76471909,76472995,76466737,76470087,76467413,76470699,76466257,76473634,76475048,76478743,76471780,76474349,76468439,76479101,76475301,76471423,76468490,76477475,76467405,76475164
IDQ.MS_DSB_UOPS,r1079:u,1054341,1053413,1054265,1053415,1053506,1053344,1053531,1053461,1053599,1053221,1053842,1054109,1054473,1053973,1054110,1053855,1052892,1054429,1053722,1054227,1053926,1053808,1054336,1052880,1053989,1053883,1053906,1053064,1053366,1053256,1053029,1054371
IDQ.MS_MITE_UOPS,r2079:u,347388,348516,352122,351774,345177,345486,347297,345947,349512,346217,348817,346549,347808,347549,346236,346603,346756,346273,346332,348435,348189,346961,347654,346623,344910,348353,347303,345356,345902,349021,345026,347235
IDQ.MS_UOPS,r3079:u,1401729,1401930,1406387,1405189,1398683,1398829,1400828,1399408,1403111,1399439,1402660,1400658,1402280,1401523,1400346,1400458,1399648,1400702,1400054,1402662,1402115,1400768,1401990,1399503,1398899,1402236,1401209,1398420,1399268,1402277,1398054,1401607
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,23702482,23701301,23703415,23704313,23703218,23703627,23700312,23702916,23701495,23701011,23701216,23700182,23701783,23701419,23701956,23701974,23702172,23699448,23700503,23699463,23699600,23701499,23701155,23700432,23701138,23702193,23702804,23700582,23699699,23699284,23701325,23699718
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,12908169,12907729,12909062,12909671,12908632,12908670,12906324,12908550,12907291,12907196,12907356,12906522,12907173,12906898,12907813,12907830,12908107,12905606,12906362,12905917,12906060,12907657,12907311,12906662,12906965,12907760,12908078,12906168,12906157,12905972,12907100,12905873
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,243590,245662,245743,242059,242994,243584,243205,244122,244450,243717,243966,242810,244656,243600,245359,245222,242905,242367,242932,243301,245879,245043,245048,241897,242461,244215,244975,241368,244117,244728,243088,240915
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,56251,57352,56897,55644,56391,56286,56112,56187,56625,56200,56193,56108,56434,56143,56758,56866,55941,55617,56267,56262,57013,56312,56466,55742,55969,56396,56951,55573,56678,56534,56152,55594
IDQ.MITE_ALL_UOPS,r3c79:u,78030751,78039183,78025115,78011972,78027413,78028229,78016439,78032860,78030055,78029240,78023701,78031350,78026896,78026124,78024701,78028288,78029435,78025665,78024978,78031077,78024395,78026475,78029287,78005117,78014358,78024509,78026363,78027957,78035137,78032666,78019827,78031913
ICACHE.MISSES,r0280:u,1296,1252,1299,1308,1144,1050,1074,1278,1286,1139,1250,1212,1276,1078,1090,1201,1110,1128,1170,1072,1081,1159,1216,1030,1166,1096,1242,1191,1234,1271,1056,1109
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,244,242,241,256,244,244,253,240,238,245,246,245,248,243,241,248,244,245,246,244,247,244,251,246,246,264,243,243,241,248,241,243
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,152,150,153,161,152,151,154,152,150,154,154,153,154,150,152,154,152,151,151,151,152,155,154,153,155,151,152,150,153,154,151,152
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,154,153,154,151,150,154,151,152,154,154,154,152,151,150,155,158,153,152,152,153,154,152,158,150,153,154,152,153,150,153,152,153
ITLB_MISSES.WALK_DURATION,r1085:u,5713,5674,5460,5294,5424,4985,4912,5684,5234,4946,5429,5522,5615,4961,5355,5549,5435,5264,5176,4960,4988,5191,5987,4976,5496,4832,5429,5531,5481,5597,5168,5019
ITLB_MISSES.STLB_HIT_4K,r2085:u,30,31,31,32,31,30,31,30,30,30,30,30,30,31,29,30,32,31,30,32,29,32,30,32,30,30,31,31,30,29,32,32
ITLB_MISSES.STLB_HIT_2M,r4085:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB_MISSES.STLB_HIT,r6085:u,32,30,31,30,31,32,29,29,32,32,31,32,28,32,31,31,30,32,30,32,30,31,30,31,29,31,30,29,31,30,30,31
ILD_STALL.LCP,r0187:u,28,30,29,32,33,24,29,34,32,33,29,30,31,32,31,32,28,30,29,30,28,25,29,33,34,30,31,27,30,31,28,30
ILD_STALL.IQ_FULL,r0487:u,79751,93453,80562,95100,63092,81463,53012,67584,48937,62901,46599,60454,47164,52823,43808,56374,39741,53099,40766,51553,36271,49797,42672,53566,40188,49986,40695,53773,40861,54386,39988,52626
BR_INST_EXEC.COND.NOTAKEN,r4188:u,5245154,5249298,5242032,5237596,5240052,5241127,5232060,5237190,5246082,5230507,5241096,5237388,5245102,5234790,5232637,5241320,5240223,5240028,5240010,5248463,5229812,5244290,5245696,5245169,5244984,5236742,5238096,5247767,5234541,5240042,5246552,5242904
BR_INST_EXEC.COND.TAKEN,r8188:u,3460393,3460195,3460249,3460393,3460468,3460380,3460567,3460474,3460466,3460526,3460438,3460555,3460470,3460425,3460443,3460456,3460473,3460410,3460483,3460489,3460428,3460440,3460456,3460421,3460454,3460441,3460526,3460495,3460480,3460360,3460491,3460482
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,2173,2182,2163,2238,2202,2243,2203,2197,2164,2249,2259,2248,2241,2179,2395,2218,2235,2174,2323,2276,2208,2163,2113,2212,2203,2274,2247,2248,2196,2140,2255,2186
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,1049609,1049583,1049590,1049604,1049593,1049591,1049607,1049594,1049580,1049596,1049585,1049598,1049589,1049583,1049598,1049586,1049595,1049591,1049602,1049595,1049587,1049588,1049594,1049593,1049595,1049595,1049605,1049596,1049600,1049591,1049596,1049596
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,3148590,3148559,3148580,3148563,3148552,3148593,3148539,3148552,3148566,3148549,3148549,3148577,3148536,3148582,3148572,3148560,3148529,3148544,3148521,3148554,3148579,3148583,3148521,3148555,3148541,3148554,3148539,3148558,3148536,3148546,3148542,3148540
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,3149518,3149520,3149498,3149479,3149484,3149516,3149448,3149442,3149496,3149487,3149478,3149488,3149428,3149554,3149526,3149490,3149453,3149467,3149433,3149464,3149523,3149524,3149407,3149489,3149480,3149461,3149473,3149498,3149430,3149444,3149480,3149460
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,42,43,42,43,43,40,41,41,42,42,42,40,41,41,40,41,43,40,41,43,41,41,40,40,40,42,43,42,41,41,40,41
BR_INST_EXEC.ALL_BRANCHES,rff88:u,16057636,16055306,16045314,16051412,16055329,16046387,16045445,16051958,16052106,16056972,16049973,16051855,16053536,16051339,16053521,16053089,16049902,16046620,16045904,16051844,16047681,16051306,16050935,16057577,16053847,16047563,16053325,16050329,16049000,16053339,16056832,16052033
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,1663,1660,1682,1691,1694,1707,1589,1682,1687,1679,1701,1684,1624,1718,1693,1705,1700,1689,1659,1602,1707,1704,1663,1693,1668,1662,1654,1635,1685,1587,1685,1667
BR_MISP_EXEC.COND.TAKEN,r8189:u,35426,35290,35476,35536,35537,35551,35123,35489,35515,35375,35537,35470,35322,35536,35495,35530,35544,35517,35376,35132,35526,35536,35355,35513,35372,35458,35306,35243,35479,35196,35443,35414
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,131,116,163,122,78,140,40,169,124,176,157,267,125,271,147,251,148,116,124,38,250,213,142,104,135,152,82,81,180,63,219,107
BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,13,11,15,14,15,12,12,14,12,14,12,14,12,13,15,14,13,12,12,11,14,15,14,14,12,12,13,12,14,10,14,12
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_MISP_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra089:u,27,29,28,26,26,28,19,27,25,22,27,26,23,22,24,26,22,25,26,22,28,23,22,27,26,29,23,25,25,24,26,24
BR_MISP_EXEC.ALL_BRANCHES,rff89:u,37435,37449,37384,37404,37391,37408,37028,37488,37290,37129,37374,37321,37185,37092,37300,37321,36998,37339,37384,37128,37424,37280,37068,37441,37360,37465,37349,37175,37291,37245,37398,37257
IDQ_UOPS_NOT_DELIVERED.CORE,r019c:u,32683022,32690911,32687393,32703664,32636121,32657640,32636732,32695294,32663905,32692717,32653502,32639976,32686817,32629286,32616294,32670281,32673239,32627089,32617312,32618651,32671274,32670539,32683007,32631478,32612450,32659179,32691975,32688359,32660470,32696422,32629861,32614916
UOPS_EXECUTED_PORT.PORT_0,r01a1:u,14190676,14204014,14159788,14159839,14244118,14214389,14246625,14207682,14218014,14221496,14255417,14226642,14244607,14250827,14273900,14279784,14348293,14280148,14278357,14324588,14373193,14262640,14285932,14299475,14357244,14241611,14282874,14310038,14339271,14273520,14294304,14291552
UOPS_EXECUTED_PORT.PORT_1,r02a1:u,13838916,13822187,13867623,13873339,13788438,13814502,13781084,13821570,13816203,13809984,13776224,13812580,13787737,13787087,13768677,13898006,13809392,13845503,13781885,13840187,13869241,13847366,13775731,13855531,13869852,13846520,13769719,13870948,13838594,13888325,13812796,13876008
UOPS_EXECUTED_PORT.PORT_2,r04a1:u,12801949,12753347,12797284,12854921,12808157,12786785,12769357,12774306,12841318,12817976,12783700,12912651,12836957,12886246,12855951,12902073,12904125,12917233,12894046,12901415,12903327,12896278,12845339,12905444,12850762,12858397,12858626,12903912,12901658,12975118,12988537,12917148
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,15988774,16034879,16005108,15939961,15978732,16006691,16037612,16029390,15979512,16003353,16038386,15908325,15986817,15936665,15957268,15922258,15915951,15904420,15914467,15912610,15910053,15918531,15964903,15907746,15958785,15954810,15948815,15908948,15909331,15841512,15824449,15902727
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,14811730,14812333,14812753,14813079,14814443,14813538,14814436,14815470,14815794,14814032,14815879,14816007,14816791,14816148,14816791,14817563,14817807,14817560,14816940,14817395,14817700,14817571,14816928,14817069,14816437,14817587,14817573,14817442,14816885,14817647,14817238,14817980
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,18266540,19325941,18489188,19593198,18669337,18894168,17942615,17977970,17617958,17582992,16837153,17137449,16795989,16963990,16374637,16600934,16409968,16467733,16337865,16323227,16333897,16364602,16332478,16356365,16324005,16417785,16334662,16374485,16349891,16411211,16346753,16409024
