Performance counter,Mnemonic,Correlation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,0.665746312191,1608326,1612338,1596169,1605667,1612081,1603000,1587339,1593808,1576057,1575903,1575105,1579478,1575593,1577092,1589875,1576642,1575602,1580796,1596012,1585644,1574955,1594358,1594108,1588896,1581993,1592831,1594573,1591167,1587995,1585399,1592815,1578174
RESOURCE_STALLS.ANY,r01a2:u,0.999985056001,7248771,9416068,7306813,8784885,6346288,6609069,4533408,4464060,3376095,3425394,1872029,2601316,1913176,2301066,991144,2098850,1595960,2114734,1008815,1991657,1574229,2133387,993936,2005864,1543168,2129253,1013688,2086773,1553519,2164187,1120769,2237488
RESOURCE_STALLS.RS,r04a2:u,0.979351225566,7187948,9330472,7304919,8759689,6329350,6582830,4518092,4416600,3331171,3355425,1826790,2015516,1430573,1240974,905339,758867,725899,625713,790735,588228,635055,582503,793073,571953,620839,556481,772957,456613,553806,481722,714337,581625
RESOURCE_STALLS.SB,r08a2:u,-0.496672218876,66138,96890,4031,31950,19170,31874,17975,90636,48901,130505,46207,662657,560577,1199223,88265,1466214,998553,1605759,240550,1496705,1039190,1668230,224124,1514833,1005197,1651321,274408,1735381,1115804,1791806,457035,1748259
RESOURCE_STALLS.ROB,r10a2:u,0.243431871925,13,107,70,39,96,130,168,47,176,-16,115,-14,125,-36,-20,42,32,161,44,-30,24,-66,-16,-26,-3,-30,12,74,129,-9,152,68
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r020001a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r020002a3:u,0.996988983384,10122284,12261753,10191102,11650426,9225609,9482645,7414565,7342113,6269740,6303412,4751736,5494556,4796578,5169046,3875565,4947891,4460292,4845802,3861959,4475076,4260951,4465642,3841514,4467158,4247625,4460286,3866732,4630190,4287921,4602169,3963771,4478007
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,0.977146747626,9332623,16941045,10000101,15651947,8017803,9517833,4318081,4486262,2338063,3211763,571072,2420236,1576639,2734233,444791,1899994,905385,1705628,504864,1439193,821079,1698290,454582,1239818,565691,1260096,576225,1789867,1027970,1804526,600203,1890580
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r080008a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE_ACTIVITY.STALLS_L1D_PENDING,r0c000ca3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,0.078072060031,10742139,10741999,10742862,10741783,10742628,10742858,10743544,10743541,10744030,10744745,10743937,10744901,10744924,10742587,10744517,10740910,10744982,10741629,10744584,10568674,10744509,10741596,10744470,10740094,10743656,10740579,10744967,10739852,10743443,10738675,10743934,10739636
ITLB.ITLB_FLUSH,r01ae:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,-0.421405461321,1391,1312,1335,1352,1293,1273,1319,1319,1270,1267,1710,1292,1486,1495,1870,1291,1321,1314,1965,1355,1303,1155,1920,1330,1282,1574,2034,1397,1476,1379,1966,1249
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,0.198884975399,0,8,12,10,5,8,5,8,10,1,10,6,11,0,9,6,-1,0,6,7,2,6,6,6,14,8,3,4,1,10,2,3
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,-0.396955829298,1858,1334,2070,1329,1813,1383,1976,1288,1812,1260,2413,1793,2105,1436,2852,1583,1487,1513,2605,1705,1504,1428,2537,1540,2097,1672,2532,1453,1864,1990,2364,1398
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,0.716455263387,65666,65593,65681,65605,65626,65605,65617,65635,65613,65594,65589,65583,65582,65578,65578,65580,65571,65577,65576,65582,65571,65573,65576,65578,65581,65578,65573,65575,65579,65594,65578,65576
UOPS_EXECUTED.CORE,r02b1:u,0.590714301141,15213595,15221738,15217539,15217221,15212020,15210304,15207865,15217521,15214302,15215134,15215041,15217146,15212459,15208760,15196718,15200366,15200266,15190949,15198299,15207962,15211671,15211681,15199027,15211644,15191087,15210110,15198791,15202765,15189269,15196230,15191566,15179505
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,-0.141833210517,12,8,8,8,7,11,9,7,7,17,8,5,8,8,5,14,12,7,8,7,11,19,21,9,6,15,8,8,18,13,8,6
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,0.0666601845612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,-0.00544676736177,4,5,4,4,5,4,4,3,4,5,4,4,5,4,5,4,5,3,4,3,4,4,6,5,3,5,4,5,4,4,4,4
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,-0.0406453735146,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,0,0
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,0.22998405891,1,2,1,1,3,2,0,2,1,3,0,1,1,2,0,1,0,2,2,1,2,0,1,2,0,2,1,1,1,2,1,2
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,0.137076625818,0,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,0.351641846738,2,2,2,1,2,2,0,1,2,1,2,1,1,0,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,0
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.DTLB_THREAD,r01bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INST_RETIRED.ANY_P,instructions:u,0.663028002126,11010084,11010084,11010084,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083
INST_RETIRED.ALL,r01c0:u,0.663028002126,11010084,11010084,11010084,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UOPS_RETIRED.ALL,r01c2:u,0.615409761399,16519659,16519835,16519658,16518806,16517546,16517834,16518107,16518516,16518609,16517844,16518314,16517965,16518286,16518169,16517997,16517584,16516982,16516989,16517771,16517640,16517974,16517083,16517952,16516825,16516812,16516689,16518383,16517699,16517297,16518727,16518338,16518140
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,0.355499563292,10752523,10752089,10751820,10751220,10750493,10749695,10750591,10750892,10751456,10750683,10750764,10751065,10751423,10751205,10750608,10751099,10750116,10749347,10750579,10750954,10750994,10750728,10750846,10749566,10750311,10751620,10751068,10750024,10750974,10751694,10751136,10750367
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,0.870285206996,5,22,22,15,21,8,3,3,0,3,1,1,-3,1,1,0,0,0,-1,-1,0,0,0,0,0,0,1,0,-1,0,-1,1
MACHINE_CLEARS.SMC,r04c3:u,0.196701845115,113,95,103,80,51,44,70,86,93,66,75,75,92,88,62,82,67,34,73,77,72,79,76,40,56,98,87,61,83,104,89,60
MACHINE_CLEARS.MASKMOV,r20c3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,0.234351877968,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262150,262151,262151,262151,262151,262151,262151,262151,262150,262151,262151,262151,262151,262151,262150,262151
BR_INST_RETIRED.CONDITIONAL,r01c4:u,nan,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148
BR_INST_RETIRED.NEAR_CALL,r02c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,0.234351877968,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262150,262151,262151,262151,262151,262151,262151,262151,262150,262151,262151,262151,262151,262151,262150,262151
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,nan,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,nan,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,0.699817143467,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,-0.18026719726,-4,32,-40,-25,-10,-26,2,-6,-17,-17,12,9,-21,19,2,44,-19,-18,-21,-11,25,-4,11,5,-4,-12,22,51,57,-26,-23,-48
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,-0.135396371692,-9,26,-28,-12,-4,-15,-2,-1,-14,-18,9,2,-21,17,0,32,-13,-14,-12,-7,12,6,4,3,-3,-6,17,36,38,-26,-15,-30
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,-0.18026719726,-4,32,-40,-25,-10,-26,2,-6,-17,-17,12,9,-21,19,2,44,-19,-18,-21,-11,25,-4,11,5,-4,-12,22,51,57,-26,-23,-48
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,-0.216289641997,-5,25,-39,-25,-11,-26,0,-8,-19,-15,9,7,-17,16,-1,34,-18,-15,-19,-12,24,-4,9,3,-6,-10,20,43,49,-24,-20,-43
FP_ASSIST.X87_OUTPUT,r02ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,0.477600180392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,0.788682135197,5,9,7,4,5,5,2,1,3,1,1,3,3,2,1,1,1,1,2,1,1,2,1,2,1,1,4,1,3,2,2,3
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,nan,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,0.165242086431,0,393216,0,393216,0,393216,0,393216,0,393216,0,393210,0,393210,0,393216,0,393216,0,393216,0,393216,0,393216,0,393216,0,393210,0,393210,0,393216
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,0.639734931108,2621468,2621485,2621467,2621458,2621470,2621477,2621471,2621466,2621462,2621457,2621457,2621467,2621461,2621456,2621446,2621461,2621463,2621460,2621462,2621446,2621462,2621457,2621456,2621461,2621461,2621467,2621457,2621461,2621440,2621448,2621445,2621450
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,0.0880490989457,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145718,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,0.391998585161,2620701,2621016,2620737,2620426,2620954,2620913,2620513,2620765,2620750,2620522,2619573,2620512,2620104,2620010,2615802,2619098,2618748,2618975,2594268,2619649,2619406,2619482,2605507,2617211,2618612,2617907,2603162,2619622,2619912,2620114,2585518,2619439
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,-0.351735264708,-1,-2,0,0,-3,0,-3,2,0,0,10,3,2,10,556,3,206,212,1091,170,160,184,1772,434,260,415,2169,206,198,204,5023,176
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,-0.352806607789,15,-10,-17,-10,-15,-17,-22,-12,-16,-16,-17,-10,-18,-13,6,-9,-14,-23,140,-6,-4,-6,120,78,7,13,191,38,-14,-14,49,-7
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,-0.346436828648,28,32,43,50,27,25,14,28,31,30,39,27,28,29,565,14,221,227,1282,176,201,183,1988,590,332,448,2729,308,228,249,5641,197
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,-0.307509745349,28,31,40,48,30,24,12,31,32,28,27,25,15,19,36,14,27,23,241,18,33,23,180,115,53,29,255,103,28,29,100,17
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,-0.185925815167,6,33,47,44,37,33,34,35,38,36,39,32,32,28,27,19,35,40,97,21,30,22,54,35,45,15,60,59,38,39,46,20
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,-0.394948186074,528,516,1271,821,519,541,693,613,608,942,1817,898,1317,1473,5650,1893,2900,2142,25884,1868,1946,1560,15594,3427,2501,2986,15325,1594,1248,1186,30213,1809
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0.00846980812763,0,0,-1,0,3,0,0,1,-1,-1,0,0,0,0,0,0,3,0,0,-2,0,0,2,0,0,-1,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,-0.03148678825,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,-0.0259237396355,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,-0.330500994761,9,-2,-5,-6,-7,-21,-17,-13,-8,-8,-21,-11,-16,-19,5,-13,-21,-33,161,-12,1,-4,203,71,10,17,126,54,-7,-10,73,-7
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,-0.270267305715,18,30,30,35,27,40,38,41,23,35,45,38,42,33,44,28,36,50,110,27,19,7,24,44,63,17,65,76,31,43,33,36
BACLEARS.ANY,r1fe6:u,0.247600067134,1,7,4,6,6,9,11,6,4,7,8,8,11,3,2,6,0,3,2,3,2,4,1,3,5,5,2,7,5,3,9,4
L2_TRANS.DEMAND_DATA_RD,r01f0:u,-0.321689482998,1187,1187,1240,1240,1050,1134,1033,1061,970,1017,1074,1129,1215,1130,1685,1211,1238,1237,2381,1218,1221,1205,3126,1544,1395,1465,3390,1331,800,811,5433,1234
L2_TRANS.RFO,r02f0:u,-0.322907460639,65535,65552,65548,65551,65539,65543,65545,65548,65555,65549,65572,65554,65549,65550,65618,65538,65562,65541,65699,65537,65543,65530,65596,65549,65546,65551,65615,65578,65775,65557,65561,65545
L2_TRANS.CODE_RD,r04f0:u,-0.201335203666,15,-2,7,11,-1,-3,8,15,6,6,11,4,13,8,7,4,6,6,5,4,5,8,13,4,7,15,21,6,14,8,2,-4
L2_TRANS.ALL_PF,r08f0:u,-0.606634656915,130866,131059,131225,131044,130961,130906,131130,130988,131076,131025,131442,131251,131422,131367,131893,131103,131201,131075,131561,131182,131598,131218,131708,131109,131373,131157,132056,131268,131306,131376,131815,130994
L2_TRANS.L1D_WB,r10f0:u,-0.156949806417,65519,65459,65445,65242,65527,65249,65052,65547,65437,65496,65383,65217,65020,65300,65295,65506,65560,65324,65662,65530,65532,65535,65398,65517,65477,65521,65281,65501,65682,65437,65566,65545
L2_TRANS.L2_FILL,r20f0:u,0.6518311929,131147,131148,131291,131216,131184,131183,131164,131213,131192,131162,131155,131170,131147,131163,131139,131131,131141,131133,131095,131104,131125,131127,131134,131132,131089,131134,131137,131144,131135,131143,131108,131131
L2_TRANS.L2_WB,r40f0:u,-0.317945825424,65071,64977,64566,64020,62537,62428,63695,64820,64673,64905,64316,63471,63501,63964,63546,64907,64701,64726,65476,65353,65211,65161,64436,64843,65329,65036,64601,65192,64683,64888,65353,65225
L2_TRANS.ALL_REQUESTS,r80f0:u,-0.105449292015,544307,546978,548607,536975,534548,532549,530370,542598,542397,547717,542400,539472,532612,536055,537148,547684,548338,546109,538192,544423,551365,550233,541003,541711,547455,548161,540449,543811,542250,539973,537480,545461
L2_LINES_IN.I,r01f1:u,0.61099491361,2,2,3,1,2,2,0,1,1,2,1,1,0,0,1,1,1,2,0,1,1,1,0,0,1,1,1,1,0,0,0,0
L2_LINES_IN.S,r02f1:u,0.189441285296,6,8,2,27,11,1,4,1,-5,4,-8,8,16,9,7,0,3,0,2,-2,8,9,0,6,-1,5,16,18,4,8,12,15
L2_LINES_IN.E,r04f1:u,0.619731604646,131131,131148,131192,131326,131198,131097,131181,131208,131146,131169,131141,131169,131132,131166,131107,131143,131089,131118,131101,131115,131126,131111,131106,131111,131097,131125,131126,131106,131139,131118,131114,131130
L2_LINES_IN.ALL,r07f1:u,0.607859923358,131140,131158,131195,131356,131212,131099,131187,131210,131143,131175,131135,131177,131150,131177,131115,131145,131094,131118,131106,131115,131137,131123,131107,131118,131098,131132,131145,131126,131145,131128,131127,131146
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,-0.384631157921,1526,1400,1557,1578,1578,1270,1643,1380,1580,1413,1998,1434,1611,1560,2083,1455,1359,1389,2529,1309,1808,1431,2136,1439,1524,1401,2409,1596,1671,1490,2055,1413
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,-0.473234124652,1615,1252,1671,1237,1595,1259,1747,1186,1434,1149,2197,1431,1717,1471,2254,1443,1504,1384,2234,1423,1621,1979,2517,1480,1593,1472,2381,1496,1687,1754,2873,1355
