Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,1257553,1259278,1274986,1180269,1063203,1052951,1050338,1049584,1053530,1048286,1047682,1047850,1047585,1048531,1046129,1045443,1045442,1046652,1046872,1047443,1043437,1045179,1049222,1049316,1047426,1044415,1046521,1045264,1047410,1048315,1050461,1049085
L1D_PEND_MISS.PENDING,r0148:u,188973,185574,263916,169006,158237,182344,166834,166381,167910,166584,163240,166149,162088,168543,167592,166148,166160,164648,167812,159672,142466,169144,172072,169464,162303,164420,165272,170680,166238,156899,158765,160570
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,2295,2365,2313,2268,2068,1962,1959,1962,1963,1958,1960,1964,1963,1964,1959,1964,1958,1961,1960,1959,1962,1960,1957,1960,1958,1959,1960,1964,1963,1958,1962,1962
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,2096,2167,2116,2065,1868,1758,1762,1760,1760,1758,1759,1763,1763,1760,1756,1764,1756,1761,1762,1761,1760,1758,1759,1762,1759,1754,1760,1763,1762,1755,1756,1760
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,3,4
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,2097,2170,2121,2068,1875,1763,1769,1763,1763,1757,1762,1774,1765,1764,1766,1764,1765,1766,1760,1761,1768,1762,1772,1768,1766,1764,1767,1757,1764,1764,1761,1764
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,41827,43081,41436,40997,38252,37227,36910,36919,36463,36554,36613,37361,36804,36532,36780,36760,37034,36969,36402,36752,37531,36602,36969,36840,36718,37085,36873,36317,36553,36540,36801,37104
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,1889,1961,2173,2023,1998,1945,1862,1928,1876,1948,1973,1870,1877,1937,1989,1900,2003,1981,1960,2196,1823,1899,1921,1911,2058,1909,2057,1891,1895,2020,1938,1882
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,3,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,3,3,2,2,3,3,3,3,2,3,2,2,3,2,2,2
DTLB_STORE_MISSES.STLB_HIT,r6049:u,1952,1903,2230,1993,1944,1982,1892,1901,1976,1966,2057,2008,2000,1868,1983,1952,1898,1977,1973,1899,1876,1970,2188,2106,1997,1949,1864,1913,2148,2035,1865,1977
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,587,589,589,590,588,586,589,586,588,589,590,586,590,587,590,590,589,590,592,588,590,588,586,588,590,590,589,587,587,590,587,587
LOAD_HIT_PRE.SW_PF,r014c:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOAD_HIT_PRE.HW_PF,r024c:u,9518,9005,9562,8806,8841,8437,8970,7971,7894,7884,8231,7832,8277,7897,8073,8039,8249,8089,8043,7484,7491,8085,8426,7715,7941,7974,7834,7980,7799,7789,7730,7532
L1D.REPLACEMENT,r0151:u,168316,168171,168244,168200,168198,168152,167945,168073,167952,167989,168042,168040,168028,168179,168029,167977,168003,167984,168053,168137,168211,168086,168011,168012,168110,168010,168093,168059,168077,167938,168088,168000
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,5945,5890,5904,5918,5924,5955,5892,5961,5940,5890,5907,5820,5902,5878,5915,5911,5916,5928,5907,5881,5945,5912,5954,5876,5936,5961,5913,5896,5930,5943,5933,5953
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,5,5,5,6,4,5,4,6,6,6,6,8,6,6,7,6,6,3,3,2,5,5,4,6,6,6,6,5,5,7,5,7
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,54458,54294,54334,54369,54364,54437,54067,54564,54333,54292,54352,53355,54295,54464,54237,54352,54250,54324,54256,54198,54412,54204,54382,53966,54509,54491,54296,54041,54359,54446,54513,54421
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,1049373,1049341,1049404,1049270,1049266,1049274,1049257,1049355,1049275,1049270,1049280,1049283,1049247,1049255,1049260,1049290,1049271,1049262,1049236,1049216,1049212,1049260,1049243,1049242,1049240,1049252,1049274,1049251,1049286,1049263,1049288,1049241
CPL_CYCLES.RING0,r015c:u,674,672,673,672,672,672,670,671,671,673,671,671,672,672,671,672,671,672,671,671,672,671,671,671,672,672,671,671,672,671,673,670
CPL_CYCLES.RING123,r025c:u,48669044,48804252,49541092,45761911,41276960,40651174,40642132,40694899,40633544,40652060,40595596,40632259,40611200,40598924,40565511,40578172,40573284,40554251,40511526,40504098,40538638,40555990,40505616,40522869,40546893,40540889,40550094,40517837,40549291,40535138,40567629,40529331
RS_EVENTS.EMPTY_CYCLES,r015e:u,600882,577502,612716,584000,586369,588561,575410,589798,577618,602534,578254,606132,578670,591391,574547,596737,600104,585664,578142,562506,570332,587011,573760,572796,582261,582489,594299,575182,589430,589984,606142,570644
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,313113879,304758881,338271430,222704378,225630290,175266225,218919278,258796136,173344294,258491744,262404227,235400470,237587720,179159500,228681350,162574348,234582671,229799979,175395228,283740329,233414482,195721920,222108783,234512860,186698222,155057825,214605368,217574206,194637868,262282777,182428944,268868585
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,419652514,421791754,428692964,396054973,358229030,355403448,351611719,357737630,352760348,355597265,356917655,353085863,356164673,351315576,341287699,354046242,348362012,358816821,355140615,359406991,355425480,354346933,354946822,366394473,348773610,356160751,352312714,341033526,354053475,354578702,361453249,351445693
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,36761786,69067442,37950463,14901417,9103100,13341277,22359509,45526043,190862,13496622,13524980,17872043,190814,319139,4512825,22092069,161676,4640360,8902635,63521764,22342858,191382,22226502,28042455,4537452,13609255,26485645,26874846,18420955,66672544,35222302,32938838
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,206292676,209589784,215941013,171809442,106399697,140493570,175730656,163888184,116706640,129227341,148420714,160176181,158531795,116936959,145632586,85800657,139837388,199917268,101917912,184431818,103993966,150887534,150647368,171695381,122253373,113330983,115491374,160321202,129375290,154554031,95686253,178463888
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,123,123,122,121,123,123,121,124,122,123,123,122,122,124,122,121,121,122,122,123,122,122,122,123,122,123,122,120,122,122,122,121
IDQ.EMPTY,r0279:u,2463636,2463233,2449728,2454574,2464308,2461595,2460612,2461737,2466661,2461812,2461389,2460151,2471890,2458983,2465022,2458792,2463718,2458014,2459028,2459917,2449166,2457732,2455305,2464718,2485698,2459845,2459415,2460978,2458962,2482627,2454524,2458716
IDQ.MITE_UOPS,r0479:u,138062,140069,135036,135283,137744,136741,140650,139540,139691,131892,139904,139281,226429,136302,138503,134011,148501,136411,136950,134128,136681,134159,137252,139246,403094,138274,135570,139118,135644,545353,137975,138375
IDQ.DSB_UOPS,r0879:u,76486522,76491173,76491214,76489109,76487382,76481716,76490517,76469670,76474670,76482492,76488795,76476025,76481304,76486137,76487608,76463263,76480988,76482348,76485014,76483158,76481522,77387918,76486936,76489628,76484882,76476866,76485302,76486851,76479669,76479044,76484437,76488557
IDQ.MS_DSB_UOPS,r1079:u,1054078,1053761,1053510,1054655,1053760,1054168,1053594,1053052,1053646,1053383,1053613,1053314,1053843,1054120,1053365,1053816,1053330,1053887,1054729,1054358,1053422,1054027,1053450,1053065,1053282,1054039,1053543,1053723,1053591,1054192,1053732,1053275
IDQ.MS_MITE_UOPS,r2079:u,352563,351418,349588,348020,348577,348066,350089,347525,348767,347261,351715,348520,350011,347199,351498,347084,349594,347050,349499,351484,350631,348645,353720,346614,351176,346339,349135,351250,350012,349808,348216,348764
IDQ.MS_UOPS,r3079:u,1406641,1405179,1403098,1402675,1402336,1402234,1403683,1400577,1402413,1400644,1405328,1401834,1403853,1401320,1404863,1400900,1402925,1400938,1404228,1405843,1404053,1402672,1407170,1399678,1404457,1400378,1402678,1404973,1403603,1404000,1401948,1402038
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,23711716,23714363,23711897,23712834,23710420,23712933,23709897,23710683,23707717,23718784,23709228,23712622,23709546,23711502,23713092,23711385,23710037,23709778,23710938,23708106,23710030,23709868,23715601,23711601,23711925,23710659,23715138,23715244,23712953,23712092,23710928,23709462
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,12898877,12900316,12898603,12899915,12898009,12899549,12897308,12898235,12896048,12902410,12897455,12899758,12897640,12898172,12899494,12898409,12898204,12897739,12898172,12896707,12898525,12897760,12900822,12898449,12898279,12897892,12900436,12900507,12899741,12899117,12898072,12897480
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,245087,243083,241473,244739,241208,244155,243986,243578,242081,244810,242639,245953,242785,244923,243674,245293,242980,241829,244134,243262,243746,243091,244723,243566,242784,243928,245095,245659,246875,243024,246325,244009
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,50350,49768,48958,49919,48206,49789,49353,49484,48246,49591,49189,50224,49098,49658,49133,50062,49074,48316,49879,49181,49261,48845,49978,48855,49120,49257,49706,49966,50521,48904,50100,49191
IDQ.MITE_ALL_UOPS,r3c79:u,78010062,78024646,78048994,78023949,78011455,78024843,78025160,78017732,78028603,78025279,77996169,78024050,77994749,78018093,78037311,78021377,78019772,78021776,78021928,78024657,78020943,78023155,78019124,78027659,78017074,79030944,78037263,78016247,78026969,78013581,78028344,78059119
ICACHE.MISSES,r0280:u,1222,1240,1232,1267,1208,1202,1221,1249,1262,1274,1231,1303,1196,1232,1238,1222,1269,1245,1111,1195,1147,1205,1259,1219,1245,1194,1147,1276,1254,1251,1253,1212
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,246,243,248,241,251,245,249,250,245,248,250,243,252,246,240,247,246,246,245,250,243,250,242,247,248,250,244,246,245,242,247,246
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,151,152,153,151,156,153,152,154,151,151,155,153,159,153,150,152,152,153,152,154,151,154,151,150,152,152,151,154,150,151,153,151
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,153,151,151,150,156,151,154,151,152,149,151,150,154,151,154,156,152,157,150,150,148,156,150,151,152,151,152,153,150,152,150,154
ITLB_MISSES.WALK_DURATION,r1085:u,5412,5506,5551,5733,5639,5689,5679,5661,5728,5672,5769,5612,5713,5806,5659,5457,5560,5750,4905,5301,5178,5950,5609,5814,5517,5816,5453,5732,5263,5666,5452,5927
ITLB_MISSES.STLB_HIT_4K,r2085:u,31,31,30,33,30,31,30,30,30,30,30,31,30,31,31,30,31,29,32,30,30,30,32,29,31,30,32,37,31,30,32,30
ITLB_MISSES.STLB_HIT_2M,r4085:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB_MISSES.STLB_HIT,r6085:u,31,31,32,29,34,32,29,30,30,31,28,31,30,32,31,30,31,31,31,31,32,31,31,30,30,32,30,29,30,31,32,32
ILD_STALL.LCP,r0187:u,33,31,32,33,33,32,27,32,30,32,31,31,33,33,29,32,31,33,28,31,29,29,28,33,32,29,30,28,31,37,33,33
ILD_STALL.IQ_FULL,r0487:u,39682,41148,38694,37974,37316,35642,38223,37100,36972,37325,38043,37429,37912,36232,37612,36254,37676,37484,34268,34849,33438,39212,38039,35987,37586,38291,38159,38003,37626,38556,36635,39748
BR_INST_EXEC.COND.NOTAKEN,r4188:u,6284526,6288502,6292703,6295645,6095109,6006074,5970252,6033194,5953886,6003418,5929861,5996962,5914818,5926556,5962900,5929119,5948700,5913798,5910587,5906724,5945749,5952620,5923682,5941928,5917968,5957344,5920598,5941988,5976434,5894276,5932780,5945194
BR_INST_EXEC.COND.TAKEN,r8188:u,8445135,8444884,8444972,8444701,8444647,8444858,8444577,8444548,8444583,8444517,8444444,8444495,8444469,8444497,8444487,8444556,8444633,8444382,8444411,8444356,8444610,8444471,8444572,8444474,8444360,8444447,8444488,8444459,8444556,8444443,8444491,8444404
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,2151,2365,2352,2266,2199,2255,2231,2198,2200,2266,2204,2105,2186,2266,2270,2141,2141,2213,2198,2359,2303,2177,2250,2291,2175,2221,2117,2312,2122,2207,2273,2300
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,1049588,1049597,1049593,1049583,1049598,1049598,1049612,1049584,1049598,1049587,1049585,1049584,1049587,1049601,1049612,1049599,1049605,1049581,1049592,1049589,1049602,1049588,1049598,1049585,1049583,1049596,1049607,1049582,1049590,1049601,1049598,1049586
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,3148559,3148540,3148539,3148560,3148563,3148562,3148530,3148558,3148564,3148548,3148500,3148539,3148592,3148592,3148548,3148541,3148555,3148498,3148515,3148538,3148570,3148547,3148516,3148592,3148555,3148540,3148583,3148556,3148556,3148564,3148582,3148566
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,3149480,3149435,3149444,3149489,3149518,3149472,3149429,3149484,3149492,3149493,3149371,3149463,3149539,3149563,3149478,3149450,3149470,3149359,3149400,3149451,3149492,3149472,3149411,3149560,3149462,3149446,3149529,3149469,3149472,3149477,3149516,3149476
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,42,41,42,42,41,43,42,42,42,42,42,42,42,41,42,43,41,41,41,42,43,42,41,41,42,42,41,41,41,42,43,42
BR_INST_EXEC.ALL_BRANCHES,rff88:u,22078640,22081356,22090203,22076805,21915192,21786825,21806999,21783006,21801119,21758473,21833702,21827526,21742012,21750651,21732091,21776396,21717043,21717902,21644123,21692347,21734255,21754300,21780205,21791606,21700989,21749778,21717578,21756339,21768314,21738917,21763754,21714035
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,1694,1704,1721,1702,1631,1703,1718,1660,1710,1678,1608,1684,1685,1698,1641,1712,1710,1661,1620,1692,1696,1687,1631,1726,1702,1714,1675,1722,1691,1712,1667,1658
BR_MISP_EXEC.COND.TAKEN,r8189:u,35498,35462,35560,35474,35238,35572,35552,35318,35521,35396,35103,35397,35398,35582,35222,35590,35542,35289,35097,35547,35390,35373,35274,35576,35572,35589,35480,35562,35500,35518,35412,35314
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,190,186,114,120,135,152,169,194,145,78,33,106,128,195,67,158,243,70,51,128,107,253,98,259,158,246,224,115,136,112,172,96
BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,16,14,13,14,12,13,14,13,16,13,12,14,12,14,13,15,15,14,12,15,14,14,12,14,15,14,14,14,15,13,13,13
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_MISP_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra089:u,26,28,26,27,26,26,28,27,28,23,27,25,24,27,20,21,25,27,22,28,29,28,26,27,27,29,27,28,27,26,19,23
BR_MISP_EXEC.ALL_BRANCHES,rff89:u,37367,37478,37432,37452,37385,37251,37422,37381,37365,37184,37374,37212,37235,37443,37051,37085,37318,37439,37162,37490,37486,37420,37395,37353,37427,37503,37471,37383,37401,37320,37092,37273
IDQ_UOPS_NOT_DELIVERED.CORE,r019c:u,35059539,35047520,35052648,34876364,35081235,35107351,35098746,35101770,35110161,35109743,35102632,35097372,35143696,35093857,35101414,35118200,35106272,35100556,35048380,35116799,35057219,35103384,35101213,35114125,35098828,35110282,35083811,35096664,35103102,35101419,35074173,35081509
UOPS_EXECUTED_PORT.PORT_0,r01a1:u,30735228,31990650,31478510,27684944,20172519,19614875,19652598,19652658,19642558,19623334,19654174,19590431,19588136,19667707,19640320,19620363,19599879,19497358,19487742,19521300,19523897,19462293,19526409,19500159,19598191,19462122,19517549,19534884,19490077,19525311,19484323,19512909
UOPS_EXECUTED_PORT.PORT_1,r02a1:u,17571185,18151229,19272750,18805223,18203112,18107057,18129521,18119301,18116254,18095512,18131226,18110362,18123571,18133468,18122466,18130916,18143306,18104954,18116272,18133495,18133855,18130495,18128311,18134096,18141470,18133562,18141380,18139948,18144342,18150256,18113994,18134232
UOPS_EXECUTED_PORT.PORT_2,r04a1:u,19372887,19291008,19252770,19244654,19206056,19380123,19314323,19351668,19387144,19361120,19251218,19207286,19288871,19455328,19319087,19496355,19262960,19364500,19250078,19115563,19104577,19241763,19267390,19359053,19338790,19372010,19300749,19379212,19260815,19362196,19208276,19257670
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,22043999,22125338,22165136,22173162,22209508,22035234,22104772,22063283,22028037,22053429,22166269,22209799,22126237,21960950,22096018,21919233,22149912,22050576,22164670,22298153,22310807,22171566,22147643,22056867,22075709,22044277,22114598,22035096,22154490,22054581,22204894,22158030
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,17958356,17959097,17960087,17961324,17961651,17960164,17961428,17961032,17961048,17961676,17961276,17960057,17961858,17960920,17961100,17961082,17961462,17961394,17961570,17959900,17961308,17961634,17961550,17960296,17960792,17961077,17961351,17960373,17961614,17961259,17960876,17961424
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,21703109,21700121,21617543,21924720,21848052,21477943,21479425,21510978,21547623,21497207,21454785,21449601,21469720,21500434,21460585,21550947,21624029,21609424,21646384,21672908,21555359,21673546,21595494,21509818,21578872,21582624,21626781,21643150,21510810,21531225,21645563,21708813
