UOPS_EXECUTED_PORT.PORT_2,r04a1:u,336174,345264,345739
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,358004,354752,355656
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,280635,275801,276956
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,250291,118953,121493
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,234814,175576,178640
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,137829,131967,132284
RESOURCE_STALLS.ANY,r01a2:u,273763,471140,405129
RESOURCE_STALLS.RS,r04a2:u,271699,128198,135363
RESOURCE_STALLS.SB,r08a2:u,499,504,513
RESOURCE_STALLS.ROB,r10a2:u,25,26,23
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,14123,13404,14002
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,1173776,1438889,1439113
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,465130,487072,479797
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0,0,0
LSD.UOPS,r01a8:u,1059172,1059111,1059132
ITLB.ITLB_FLUSH,r01ae:u,42,42,42
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,838,849,840
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1167,1225,1188
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,125,130,133
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,1556,1545,1574
UOPS_EXECUTED.CORE,r02b1:u,1600509,1598076,1605954
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,554,561,556
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,299,296,308
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,41,35,44
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,13,12,14
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,27,26,28
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,13,14,12
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,0,0,0
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,0,0,0
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,117,117,117
INST_RETIRED.ANY_P,instructions:u,1072430,1072430,1072430
INST_RETIRED.ALL,r01c0:u,1072430,1072430,1072430
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,117,117,117
UOPS_RETIRED.ALL,r01c2:u,1581223,1581242,1581218
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,1169083,1169101,1169078
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,1,2,2
MACHINE_CLEARS.SMC,r04c3:u,0,0,0
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,83692,83692,83692
BR_INST_RETIRED.CONDITIONAL,r01c4:u,81342,81342,81342
BR_INST_RETIRED.NEAR_CALL,r02c4:u,761,761,761
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,83692,83692,83692
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,757,757,757
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,9807,9807,9807
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,73744,73744,73744
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,141,141,141
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,685,371,596
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,622,362,351
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,656,378,368
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,381,198,193
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,111,111,114
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,23,23,24
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,0,0,0
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,0,0,0
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,547635,547635,547634
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,272090,272090,272090
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,543719,543764,543634
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,427,416,421
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,546,491,542
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,982,967,975
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,553,556,550
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,2,1,2
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,2777,2679,2770
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,1,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,546,553,544
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,2,2,0
BACLEARS.ANY,r1fe6:u,870,791,810
L2_TRANS.DEMAND_DATA_RD,r01f0:u,1102,1078,1071
L2_TRANS.RFO,r02f0:u,244,245,245
L2_TRANS.CODE_RD,r04f0:u,1540,1527,1451
L2_TRANS.ALL_PF,r08f0:u,1261,1232,1252
L2_TRANS.L1D_WB,r10f0:u,686,678,683
L2_TRANS.L2_FILL,r20f0:u,2952,2941,2890
L2_TRANS.L2_WB,r40f0:u,407,400,452
L2_TRANS.ALL_REQUESTS,r80f0:u,9205,9195,8975
L2_LINES_IN.I,r01f1:u,0,0,0
L2_LINES_IN.S,r02f1:u,1175,1180,1110
L2_LINES_IN.E,r04f1:u,1780,1812,1784
L2_LINES_IN.ALL,r07f1:u,2950,3015,2956
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,1810,1881,1803
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,288,273,308
