Performance counter,Mnemonic,Correlation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,0.500431494582,1058796,1050272,1050305,1051539,1051096,1050093,1052914,1051472,1050538,1050007,1047135,1048733,1048935,1047514,1034713,897265,902140,832826,1012277,902778,798852,895850,1004083,911278,803801,922344,991504,824960,854248,841083,963027,823960
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,0.696152739897,1627893,1609541,1594766,1606933,1614815,1601953,1591314,1595432,1575199,1574028,1575003,1578898,1575313,1575394,1589118,1576155,1575714,1582584,1595353,1585585,1579611,1592922,1593689,1586948,1581250,1593446,1593085,1591191,1586146,1588905,1591759,1579572
RESOURCE_STALLS.ANY,r01a2:u,0.995504311671,9635391,9581494,7362894,8929251,6512460,6617687,4596364,4467999,3385957,3499747,1879928,2612963,1959300,2322689,1012951,2315264,1613751,2177022,1057967,1997593,1792768,2139137,1036706,2066168,1656524,2127708,1134789,2112806,1616009,2522258,1153759,2318982
RESOURCE_STALLS.RS,r04a2:u,0.978048216155,9550276,9478957,7351526,8882441,6409578,6592877,4574775,4428155,3341703,3393359,1835298,2029924,1443752,1245760,916097,783680,724751,631611,793771,598626,661893,588141,772887,582303,629487,558847,791107,460469,563133,504814,710904,573509
RESOURCE_STALLS.SB,r08a2:u,-0.497924185331,90392,115578,13105,56039,108628,29971,23860,84260,48551,177219,46034,661232,594657,1215540,100717,1655350,1018061,1663138,291592,1490714,1232098,1659024,297242,1563874,1110235,1641055,390496,1758655,1166551,2120907,497939,1840195
RESOURCE_STALLS.ROB,r10a2:u,0.150246089033,323,-52,58,161,125,250,200,29,3,17,29,141,-1,-33,-100,75,-156,239,100,589,142,-40,-15,60,183,-90,122,-107,475,181,-69,26
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,0.33194622544,295692,197736,189097,261924,307325,228292,343876,158992,239901,195273,243440,169528,193707,197623,190189,323813,185095,169253,139189,177829,277193,183095,195472,128510,99074,179063,270188,108098,148031,266816,221473,185418
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,0.996117883271,22473070,24575786,20555012,23454359,18784971,19021852,14945012,14838574,12620114,12616905,9546768,11050014,9611461,10386711,7828250,10491401,8967609,9759006,7817799,8967113,8607074,8974510,7753495,8939958,8508529,8985197,7893594,9261679,8631491,9357622,7978579,8977036
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,0.982807878456,13281982,16990149,10317783,16067847,8943765,9723445,4960099,4837354,2752171,3371190,890550,2558030,1667782,2901791,616612,3290084,1021261,2518041,569183,1609989,1682342,2104637,533209,1271432,610736,1894311,912490,1626108,1141175,3294798,607240,1978945
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,-0.348073417509,10736172,10736801,10739645,10739086,10733408,10745858,10733962,10744427,10738583,10744752,10741117,10743951,10744580,10740083,10745089,10735571,10744110,10730792,10745532,10742190,10744164,10735009,10744492,10742755,10744501,10740655,10739980,10741970,10742022,10735404,10745932,10738251
ITLB.ITLB_FLUSH,r01ae:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,-0.446013805853,1405,1821,1970,1868,1892,1810,2056,1691,1945,1762,3769,1819,2156,2798,3470,3015,2053,2211,2364,1555,1990,1862,3133,1661,1766,1595,3540,1834,2107,2835,3731,1793
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,0.327909207127,13,8,9,13,5,1,6,7,7,10,4,8,6,11,5,7,5,9,4,4,9,7,7,3,0,7,12,2,5,4,9,6
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,-0.482165408715,1750,1327,2013,1596,1817,1366,2284,1477,1645,1404,4916,1700,2168,1900,4196,6304,2238,2094,3764,2067,2261,1764,4243,2074,2248,2325,4501,2164,2064,3355,6747,2190
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,0.602280937252,65884,65921,66179,66464,66076,66017,66080,66246,65883,65899,65899,65921,65928,65837,65835,65833,65850,65893,65901,65937,65889,65893,65860,65889,65910,65914,65922,65853,65942,66112,65887,65875
UOPS_EXECUTED.CORE,r02b1:u,0.585723848312,15220057,15214200,15217467,15223311,15220120,15208359,15221758,15212409,15216995,15215655,15221202,15211560,15209693,15206165,15197338,15204387,15201748,15193812,15198264,15210805,15200639,15210975,15205053,15207659,15178490,15209567,15200284,15196650,15185235,15202469,15200080,15180469
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,-0.0734712803575,1779,1813,1775,1767,1780,1788,1779,1802,1798,1854,1798,1789,1789,1760,1794,1808,1781,1789,1781,1790,1793,1804,1787,1800,1795,1810,1786,1800,1773,1773,1772,1796
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,-0.111282780053,1,-2,-1,0,2,-1,-2,-2,0,4,2,0,-3,0,1,4,1,-2,1,3,-1,0,-1,-1,0,1,0,-2,0,-3,0,0
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,-0.446054521332,154,146,139,144,155,154,145,143,160,159,152,143,144,156,156,153,156,151,153,158,150,146,164,151,167,150,162,150,177,166,173,163
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,-0.0883063336271,-1,0,-1,-1,0,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,0,-1,-4,-1,0
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,-0.453416204589,56,44,95,82,70,86,69,59,85,81,91,93,85,79,86,83,103,79,84,98,92,68,94,74,89,91,83,107,86,67,61,101
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,-0.0270854079628,-1,-1,0,0,0,-1,0,-1,-1,-1,0,0,-1,-2,-1,-1,-1,1,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,0.315235531793,34,26,29,44,30,21,55,26,43,19,31,14,10,1,23,14,11,12,37,10,32,20,17,16,32,6,18,1,20,53,43,7
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,0.187347303172,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1
TLB_FLUSH.DTLB_THREAD,r01bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INST_RETIRED.ANY_P,instructions:u,-0.485205203441,11010083,11010084,11010083,11010083,11010083,11010083,11010083,11010083,11010084,11010084,11010084,11010084,11010084,11010084,11010083,11010085,11010084,11010084,11010084,11010085,11010084,11010084,11010083,11010084,11010084,11010084,11010084,11010083,11010084,11010084,11010084,11010084
INST_RETIRED.ALL,r01c0:u,-0.485205203441,11010083,11010084,11010083,11010083,11010083,11010083,11010083,11010083,11010084,11010084,11010084,11010084,11010084,11010084,11010083,11010085,11010084,11010084,11010084,11010085,11010084,11010084,11010083,11010084,11010084,11010084,11010084,11010083,11010084,11010084,11010084,11010084
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UOPS_RETIRED.ALL,r01c2:u,0.361254316199,16522531,16517648,16518672,16518586,16521652,16516872,16521050,16518656,16519449,16517811,16517628,16517451,16516529,16519123,16516148,16519442,16517683,16516613,16519457,16516219,16516818,16518903,16517900,16518947,16517198,16519783,16516741,16515979,16518037,16520238,16519188,16517822
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,0.360647304648,10755342,10750479,10751489,10751384,10754352,10749701,10753777,10751478,10752247,10750649,10750460,10750282,10749384,10751923,10749016,10752243,10750519,10749454,10752258,10749065,10749646,10751728,10750744,10751766,10750030,10752552,10749603,10748845,10750849,10753032,10751991,10750651
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,0.455316821828,854,7,130,17,19,45,68,0,1,1,9,3,1,0,-4,-5,1,-1,-1,0,-1,4,-3,1,3,-1,4,3,9,2,5,2
MACHINE_CLEARS.SMC,r04c3:u,-0.0647433915962,132,65,60,30,53,17,40,85,87,101,56,64,55,76,81,110,73,33,77,42,30,64,79,92,54,47,59,51,34,83,92,80
MACHINE_CLEARS.MASKMOV,r20c3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,0.406967578362,262151,262152,262151,262151,262151,262151,262151,262151,262150,262151,262151,262150,262150,262151,262151,262151,262151,262150,262151,262150,262151,262151,262151,262150,262151,262151,262151,262151,262150,262151,262150,262150
BR_INST_RETIRED.CONDITIONAL,r01c4:u,nan,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148
BR_INST_RETIRED.NEAR_CALL,r02c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,0.199419773697,262151,262151,262151,262151,262150,262151,262151,262151,262151,262151,262151,262151,262151,262150,262151,262151,262151,262151,262151,262150,262150,262151,262150,262151,262151,262151,262150,262151,262150,262152,262150,262151
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,nan,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,nan,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,0.271797601982,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,1,0,-1
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,0.00655732957245,40,-3,-2,-2,-102,8,-103,-8,-11,8,0,5,-6,-46,0,-3,-1,2,-21,3,-107,-95,-1,6,2,-2,1,12,-22,5,37,-2
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,0.0510775278449,0,3,-3,1,0,-1,-6,-1,0,6,2,-4,2,-8,4,-40,3,-2,4,9,-6,1,0,-5,0,-3,-4,23,-8,-4,-3,5
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,-0.242034502728,0,2,-4,1,-101,-103,-5,-102,0,6,3,-2,2,-8,4,-143,105,-2,-97,112,-5,1,104,-3,102,-19,-4,24,-8,-3,-3,5
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,-0.25361288082,1,-2,-2,-3,-105,-102,-4,-107,2,1,0,-2,3,-2,5,-139,100,-4,-104,107,2,0,109,-7,101,-12,-5,23,-3,-2,-4,5
FP_ASSIST.X87_OUTPUT,r02ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,-0.0696619860788,3,3,3,2,1,2,4,1,5,5,3,3,2,3,3,2,3,2,3,3,5,1,1,2,2,3,2,4,4,4,2,3
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,-0.542110210481,1020,1016,1018,1019,1020,1020,1021,1016,1023,1022,1023,1019,1022,1023,1024,1015,1024,1023,1023,1019,1026,1022,1023,1018,1024,1023,1023,1021,1022,1022,1021,1020
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,nan,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,0.147164266195,0,393216,0,393216,0,393216,0,393216,0,393216,0,393210,0,393210,0,393216,0,393216,0,393216,0,393216,0,393216,0,393216,0,393210,0,393210,0,393216
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,-0.0416872851526,2621468,2621538,2621480,2621461,2621502,2621459,2621633,2621560,2621454,2621515,2621493,2621466,2621455,2621481,2621448,2621593,2621452,2621457,2621525,2621475,2621495,2621625,2621462,2621599,2621466,2621608,2621532,2621533,2621621,2621436,2621417,2621500
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,nan,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,0.385869284683,2615697,2620858,2618896,2620507,2620079,2620047,2616982,2619698,2619657,2617485,2616879,2617927,2618303,2619380,2612425,2618225,2615711,2616744,2581834,2615902,2619013,2616663,2596607,2614931,2615800,2615665,2590646,2615482,2618230,2619500,2569597,2619826
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,-0.367243659123,0,-1,0,1,5,1,-3,-4,1,-2,25,3,15,4,760,-6,351,463,1756,527,180,228,2733,669,404,494,3670,550,255,257,6688,172
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,-0.246263121099,14,23,-7,-15,-46,0,-7,-15,22,-39,13,-2,15,-30,22,-60,-37,-58,215,-43,-25,-12,88,-25,-10,-20,145,110,-29,4,312,11
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,-0.377309331063,78,36,80,42,320,145,122,53,0,34,96,31,43,46,924,33,330,432,2389,834,316,454,2926,1007,526,590,3988,578,506,356,6814,240
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,-0.262503560911,73,38,81,41,322,139,118,57,2,30,67,27,23,28,144,80,2,44,475,122,75,89,178,255,181,151,313,277,204,133,312,6
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,-0.190861950611,74,8,69,22,225,88,88,7,-16,27,47,17,36,60,85,77,34,108,269,128,69,81,51,180,91,130,147,144,153,100,11,-12
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,-0.338878258125,13260,429,2626,835,1738,1436,2162,1469,2454,3138,4230,2780,2173,2329,9744,1824,4939,3596,37761,6412,3103,4282,20727,6681,4355,4696,27203,4023,3037,2921,43068,1685
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0.207308084038,0,49,-1,-1,14,1,1,7,-1,-1,-12,-7,1,-2,1,-1,0,0,-3,34,-1,0,-2,38,0,-7,0,1,1,2,36,-1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,0.0240166818286,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,2,0,0,0,2,0,-1,-1,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0.163194210924,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,-0.298157912148,-2,-45,-13,18,-15,18,14,-20,17,14,15,20,6,-34,31,12,-25,-35,167,-75,-26,-47,106,5,-8,-21,117,45,19,-4,286,16
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,-0.118209008294,128,23,60,27,174,151,65,76,7,56,56,13,16,39,79,50,101,59,376,60,17,67,95,174,173,80,154,134,146,84,-7,27
BACLEARS.ANY,r1fe6:u,0.0808549096146,6,1,2,2,26,10,-4,5,5,6,3,-2,-3,1,0,2,2,1,6,3,-3,5,-1,24,12,0,-2,10,25,13,1,-4
L2_TRANS.DEMAND_DATA_RD,r01f0:u,-0.241102610091,2715,1754,1562,1492,1420,1452,1323,1439,1414,1507,1635,1466,1502,1461,2270,1195,1709,1606,3775,1121,1439,1001,4281,1199,1672,1254,5145,1853,1607,1663,7935,1573
L2_TRANS.RFO,r02f0:u,0.067643149531,65889,65585,65761,65540,65574,65590,65513,65556,65547,65621,65642,65549,65550,65377,65541,65478,65605,65527,65854,65554,65408,65436,65664,65552,65568,65503,65746,65674,66175,65596,65582,65609
L2_TRANS.CODE_RD,r04f0:u,-0.114104883932,10,9,-2,9,20,12,5,15,5,8,9,0,11,10,4,8,8,23,17,5,19,8,17,14,26,8,-4,8,7,10,21,7
L2_TRANS.ALL_PF,r08f0:u,-0.377410761654,132346,131595,131569,131627,131907,131958,131192,131982,131421,131517,133236,131559,131908,132089,132872,131994,131919,135290,133781,132194,131856,131513,132385,133788,131932,131607,133907,131908,132579,133183,133258,131756
L2_TRANS.L1D_WB,r10f0:u,-0.239167973266,65509,65616,65471,65101,63023,63872,65682,65641,65575,65376,65389,65409,65567,65190,65537,65517,65413,64142,65338,65240,65379,65511,65186,65775,65140,65544,65136,65393,65435,65544,65470,65552
L2_TRANS.L2_FILL,r20f0:u,0.582202687095,132204,131950,131835,131921,132361,132375,131418,131446,131612,131696,132043,131625,131229,131187,131255,131215,131442,132426,131790,131589,131133,131373,131456,131393,131586,131410,131612,131550,131659,131445,131438,131426
L2_TRANS.L2_WB,r40f0:u,-0.211620122994,63031,64035,64089,61785,49089,58666,64661,64609,63813,65143,64876,61989,64054,62674,64872,65075,63188,63981,56521,62964,64702,65261,62181,64339,62646,65032,60951,63252,59697,65357,65273,65266
L2_TRANS.ALL_REQUESTS,r80f0:u,0.125936117856,582902,559188,553370,543324,582840,541602,585517,581858,550473,556077,553487,542481,544346,545594,552685,566663,554775,551324,579637,562192,559260,553740,543536,578175,558595,557813,554927,554257,577472,556149,552728,554785
L2_LINES_IN.I,r01f1:u,0.397003038522,7,5,2,6,13,5,9,7,1,1,1,0,1,0,4,5,2,1,5,5,2,0,-2,9,3,2,6,1,10,0,-4,0
L2_LINES_IN.S,r02f1:u,-0.0267248106614,23,10,15,6,24,1,-71,221,9,6,10,7,7,12,9,82,8,10,205,12,232,10,4,11,-157,220,0,6,-219,1,12,11
L2_LINES_IN.E,r04f1:u,0.62948997186,133638,131799,131220,132023,132227,132077,131371,131627,131790,131414,131460,131455,131564,131274,131323,131334,131301,131342,131488,131400,131220,131400,131312,131172,131398,131351,131526,131474,131636,131440,131441,131449
L2_LINES_IN.ALL,r07f1:u,0.628003973578,133625,131816,131426,132031,132449,131868,131384,131434,131806,131425,131468,131540,131581,131289,131327,131351,131317,131351,131498,131399,131229,131421,131318,131335,131410,131360,131540,131676,131780,131420,131442,131464
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,-0.366243543818,2955,1962,1824,2005,3276,1858,2010,1976,2344,1631,2734,2083,2767,1979,3642,2414,2274,1968,3754,1927,1841,1867,3360,2943,2718,2009,4380,2781,3466,2598,4004,1956
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,-0.601815013517,1850,1249,1720,1301,1620,1328,1856,1756,1496,1572,2851,1663,2652,2091,4036,2686,2145,1571,2990,1545,2118,2091,2801,3232,1914,1852,3365,1892,2507,2702,4478,1986
