Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,46263128,46261029,46263664,46260594,46259316,46256424,46259908,46264999,46264638,46263573,46263717,46264552,46264446,46264064,46265713,46259565,46266200,46260854,46266369,46261288,46261219,46260255,46265231,46262488,46261849,46262459,46265603,46263008,46263396,46266018,46265983,46260832
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,63416299,75475399,65959678,78881338,67991272,70534902,60030816,60970409,56803750,56730070,47873716,51924715,47948826,49944182,42731253,45262707,43230302,43956960,42332358,42320584,42365072,42757302,42260433,42614620,42283375,43162253,42305407,42942183,42511666,43144664,42508382,43360160
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,29268230,29264477,29267958,29260961,29255963,29249624,29254272,29264324,29256050,29254956,29216761,29238125,29236896,29231390,29100726,27561223,27676908,26942641,28956026,27583180,26437198,27545787,28913629,27706713,26530508,27854079,28803861,26776926,27137899,26878158,28456955,26741067
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,24166080,24204772,24036351,24141556,24213150,24111024,23953043,24011680,23822716,23813942,23810991,23856612,23810362,23829203,23974022,23820324,23819924,23872717,24033859,23923996,23790682,24021203,24018929,23958070,23892172,24006926,24021043,23981739,23956063,23919641,24003213,23851148
RESOURCE_STALLS.ANY,r01a2:u,80203112,103352662,80443040,96215879,69666536,72573048,49871320,49001435,36948222,37415688,20559601,28391753,20967090,25035975,10831499,22778882,17482635,23381699,11042311,22009552,17191252,23251672,10949444,21875887,17026173,23241617,11148279,22889560,16891178,23569773,12023214,24387995
RESOURCE_STALLS.RS,r04a2:u,79525314,102485365,80398671,95916790,69549759,72284706,49706458,48520920,36589426,36795946,20054090,22113957,15707510,13679352,9871681,8424784,8043804,6936854,8807360,6559402,7055333,6501873,8817060,6287224,6912712,6200744,8637274,5053100,6180203,5398420,8240634,6450327
RESOURCE_STALLS.SB,r08a2:u,718894,971480,48772,354418,122057,330529,177218,935731,370540,1185505,497981,7088823,6086140,12847153,969846,15723199,10816618,17691757,2432660,16430788,11206792,18003666,2353912,16453514,10998512,17885092,2832351,18962204,11957847,19326614,4233428,18938940
RESOURCE_STALLS.ROB,r10a2:u,4676,4335,5740,6506,6595,6768,7080,5778,4168,5822,6262,6654,7037,6383,4454,6955,5452,5402,7184,6078,6625,7727,5999,6051,6193,6397,6827,5728,5777,6256,6320,5830
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,2060082,2029210,1711925,1908121,1188021,1340134,1380458,994252,1004044,690771,1263613,1445777,1098724,1137908,1201940,910865,1049484,1248172,1457000,1249560,1211913,958008,1411790,1147298,917488,1305658,1194798,1031624,1105076,963987,1363036,1331958
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,281471139,328299233,282483331,314390654,260920500,266556103,221166301,219275728,195417669,196329547,162577549,178312207,163114860,171461881,143192445,166582251,155704836,164486477,143071514,156507157,151701506,156175138,142498332,156288109,151415682,156126604,143006290,159766088,152104373,159082341,145087463,156470485
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,108713872,192522768,115154915,178233317,92648213,108882940,52372323,54071399,29875918,39850353,11803921,30994928,21811659,34777814,9829518,25115779,13927195,24052526,10632303,19701857,13657972,21740571,10204742,18053035,11373630,18298075,10356555,23387222,14979406,23912199,10773902,24714665
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,118009394,117992569,118000294,117253399,118007731,118001941,118013087,118020786,118016252,118023092,118024162,118023134,118026868,118014429,118026206,118006992,117996754,118007978,118021623,117987950,118022793,118003665,118024894,118013354,118024267,118007696,118023444,117996785,118024800,117974147,118021825,118007641
ITLB.ITLB_FLUSH,r01ae:u,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,16401,16335,18189,16445,16163,15879,16516,16097,16299,16155,18666,16122,17437,18010,22110,15739,18296,16364,22339,16088,16723,15629,21197,15848,16305,16202,20465,16580,17610,18042,20930,15979
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1635,1646,1636,1648,1608,1599,1646,1619,1614,1618,1613,1604,1602,1596,1565,1613,1598,1565,1634,1609,1561,1590,1639,1546,1584,1562,1604,1576,1545,1624,1577,1528
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,20204,15982,22541,16406,20740,15634,20453,15300,18045,15706,22132,19766,26023,18702,33364,21977,20874,19129,30757,19931,21407,20716,31344,20349,23078,20975,31447,21596,20304,22419,30519,19858
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,724362,724382,724846,724788,724509,724258,724367,724496,724241,724291,724207,724260,724240,724326,724238,724267,724200,724246,724201,724251,724195,724208,724133,724262,724226,724202,724194,724239,724142,724242,724193,724228
UOPS_EXECUTED.CORE,r02b1:u,262160433,262171426,262177353,262146214,262115276,262133652,262129576,262157700,262168159,262133880,262127381,262140824,262099362,262104675,261970061,261924831,261980858,261956369,261950319,262092938,261980723,262080432,261994974,262098588,261758188,262045085,261966414,261988553,261832117,261963374,261948313,261704443
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,4406,4436,4490,4406,4338,4327,4243,4254,4192,4249,4101,4072,4058,4072,4119,4059,4005,4149,4131,4086,4039,4070,4063,4152,4034,4205,4108,4070,4063,4070,4136,4122
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,303,308,302,308,308,308,303,305,303,305,301,306,306,301,303,302,306,300,304,303,305,306,305,308,301,303,311,303,302,303,305,306
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,102,110,98,116,100,103,95,84,96,90,80,90,80,90,88,84,85,88,87,81,89,92,90,94,90,84,102,91,86,85,80,92
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,18,19,18,19,19,17,20,19,20,19,18,19,19,19,18,19,17,19,20,19,18,19,21,19,20,19,20,20,19,17,19,17
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,106,106,92,99,99,104,103,84,105,98,99,95,89,95,95,102,94,92,93,95,93,92,94,91,90,92,96,95,98,103,100,98
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,20,17,17,18,15,15,16,17,18,16,15,16,14,14,16,15,16,16,14,12,16,16,18,17,16,17,17,13,15,15,15,16
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,28,19,39,24,32,26,25,21,40,27,25,24,30,28,27,30,23,20,30,36,23,30,30,41,34,21,19,36,32,22,40,20
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,5,5,5,8,7,7,6,4,8,7,6,8,7,6,7,8,6,5,7,8,7,6,6,8,7,4,6,10,8,7,6,6
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642
INST_RETIRED.ANY_P,instructions:u,183103883,183103883,183103882,183103884,183103881,183103881,183103885,183103879,183103879,183103880,183103899,183103898,183103898,183103900,183103898,183103899,183103898,183103898,183103898,183103898,183103898,183103899,183103899,183103898,183103899,183103898,183103898,183103898,183103898,183103898,183103898,183103899
INST_RETIRED.ALL,r01c0:u,183103883,183103883,183103882,183103884,183103881,183103881,183103885,183103879,183103879,183103880,183103899,183103898,183103898,183103900,183103898,183103899,183103898,183103898,183103898,183103898,183103898,183103899,183103899,183103898,183103899,183103898,183103898,183103898,183103898,183103898,183103898,183103899
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642
UOPS_RETIRED.ALL,r01c2:u,277392865,277383091,277382821,277376860,277368514,277358757,277364180,277374257,277374520,277368010,277370020,277376107,277365007,277368857,277366020,277359232,277357294,277356672,277368352,277353703,277367214,277362758,277366905,277359728,277359850,277358820,277368325,277367191,277365703,277372698,277367898,277357585
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,196099410,196089556,196089317,196083401,196075064,196065307,196070741,196080838,196081140,196074588,196076620,196082673,196071610,196075423,196072629,196065808,196063899,196063273,196074934,196060323,196073810,196069344,196073520,196066312,196066404,196065443,196074932,196073719,196072277,196079282,196074502,196064188
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,574,847,775,703,606,614,573,568,544,542,556,538,536,536,529,540,538,545,534,537,539,536,528,532,535,542,536,538,535,541,535,540
MACHINE_CLEARS.SMC,r04c3:u,1354,1043,1132,777,669,398,904,775,851,761,748,883,602,729,621,309,350,328,717,348,359,302,672,354,409,340,723,723,611,927,728,491
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,19695885,19695887,19695884,19695885,19695883,19695883,19695881,19695881,19695881,19695881,19695885,19695887,19695886,19695886,19695885,19695885,19695885,19695886,19695885,19695886,19695886,19695887,19695885,19695885,19695886,19695887,19695884,19695885,19695886,19695886,19695886,19695886
BR_INST_RETIRED.CONDITIONAL,r01c4:u,12351650,12351650,12351650,12351650,12351650,12351650,12351650,12351650,12351650,12351650,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656,12351656
BR_INST_RETIRED.NEAR_CALL,r02c4:u,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770,3146770
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,19695884,19695886,19695883,19695885,19695883,19695884,19695882,19695882,19695881,19695880,19695886,19695886,19695886,19695886,19695886,19695886,19695885,19695886,19695884,19695886,19695885,19695887,19695885,19695885,19695886,19695885,19695886,19695886,19695885,19695886,19695885,19695886
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766,3146766
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,6274377,6274379,6274379,6274379,6274379,6274379,6274379,6274379,6274379,6274379,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384,6274384
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,13420829,13420827,13420827,13420827,13420827,13420827,13420827,13420827,13420827,13420827,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828,13420828
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,678,679,678,678,677,677,675,676,677,674,674,674,673,673,673,673,674,673,672,674,673,674,674,674,674,674,672,674,673,674,672,674
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,36775,36752,36906,36811,36774,36789,36663,36804,36900,36610,36640,36606,36749,36852,36766,37056,36848,36972,36740,36770,36939,36929,36703,36778,36877,36920,36785,36683,37024,36962,36645,36708
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,36724,36497,36707,36599,36566,36508,36576,36641,36714,36665,36681,36688,36666,36607,36748,36714,36587,36654,36742,36594,36634,36714,36573,36812,36813,36679,36695,36678,36691,36730,36593,36649
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,36878,36595,36861,36705,36711,36643,36682,36753,36965,36809,36793,36837,36885,36749,36940,36869,36692,36945,36861,36698,36744,36883,36638,36937,37051,36865,36918,36826,36887,36953,36737,36795
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,35331,35092,35312,35178,35172,35117,35165,35220,35409,35277,35258,35292,35341,35233,35378,35319,35172,35415,35312,35192,35204,35322,35125,35378,35498,35336,35387,35290,35336,35409,35208,35256
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,134,134,132,133,133,131,133,131,135,133,131,132,133,131,133,135,136,134,132,132,133,135,131,133,133,131,133,133,131,131,132,131
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,570,557,552,562,547,551,546,548,560,556,543,558,569,539,547,555,542,543,540,541,541,558,541,539,542,543,542,540,542,545,570,541
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795,1441795
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,1,4325377,1,4325377,1,4325377,1,4325377,1,4325377,1,4325311,1,4325311,1,4325377,1,4325377,1,4325377,1,4325377,1,4325377,1,4325377,1,4325311,1,4325311,1,4325377
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,49849239,49849247,49849193,49849239,49849270,49849233,49849186,49849214,49849184,49849160,49849148,49849139,49849162,49849152,49849117,49849142,49849119,49849113,49849154,49849150,49849172,49849149,49849164,49849261,49849180,49849206,49849135,49849145,49849189,49849186,49849173,49849125
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270,46149270
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,49834096,49836233,49831071,49834910,49838006,49837166,49836528,49837577,49835141,49832329,49823801,49833299,49826751,49826119,49780718,49783637,49814047,49781883,49541272,49796001,49815301,49792601,49662364,49784722,49808593,49776647,49638139,49808206,49823603,49806712,49460899,49810658
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,474,501,502,479,510,513,499,476,542,493,612,515,701,595,6219,1316,2984,7947,13285,5986,3007,6541,20862,6724,3912,8952,25968,4251,2857,5486,52620,3804
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,535,495,518,487,602,522,570,598,549,545,540,549,568,571,696,859,511,688,2762,646,539,629,2347,1955,853,708,2168,2069,602,667,1431,589
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,1994,2108,2094,2026,2060,2058,1940,2015,2005,1932,2122,2096,2256,2115,8127,3165,4464,9717,16927,7578,4523,8541,24084,10020,5590,10770,28491,7096,4514,7394,54197,5641
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,1501,1588,1608,1540,1533,1564,1445,1527,1502,1440,1529,1594,1527,1508,1851,1844,1555,1788,4437,1683,1613,1580,3295,2748,1961,1820,3641,2891,1599,1689,2482,1726
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,818,982,962,903,954,924,852,889,856,890,935,924,909,973,1005,970,862,977,1823,933,850,957,1073,1020,1154,993,1292,1261,905,936,1062,964
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,11800,10006,12906,12899,8369,9035,8692,10116,10514,13906,21270,13325,20661,21075,58342,61759,28500,56408,277803,46267,27683,51288,158161,56427,32187,60954,172632,30412,20906,36102,327378,33376
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,3,3,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,2,0,0,2,9,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,1,0,1,0,0,1,1,1,1,3,1,1,1,0,0,0,0,0,1,1,2,0,1,2,2,0,1,0,0,1,1,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,528,594,535,555,585,615,596,470,471,536,580,576,582,545,748,815,501,672,2404,622,574,682,2119,1606,862,776,2330,2082,539,759,1311,629
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,755,954,938,910,952,811,856,774,884,956,950,885,972,864,932,981,959,921,1607,918,878,938,1022,1010,1173,956,1266,1256,898,927,1050,918
BACLEARS.ANY,r1fe6:u,1212,1227,1218,1209,1214,1199,1197,1215,1220,1188,1187,1201,1205,1190,1163,1198,1213,1179,1160,1198,1192,1160,1180,1199,1159,1200,1198,1166,1198,1204,1175,1163
L2_TRANS.DEMAND_DATA_RD,r01f0:u,14831,15047,15014,15375,13061,14015,12910,13078,12112,12716,13416,13907,15041,14254,20095,21051,15768,20674,26809,18470,15614,19373,36343,20669,16678,21858,39498,17826,10567,13100,69977,16600
L2_TRANS.RFO,r02f0:u,754043,754086,754132,754161,754087,754072,754101,754077,754132,754159,754405,754068,754120,754166,754487,754086,754467,754035,755779,754058,754189,754053,754620,754180,754369,754292,754446,754454,755655,754185,754565,754419
L2_TRANS.CODE_RD,r04f0:u,2263,2283,2315,2284,2414,2306,2328,2382,2321,2328,2395,2336,2370,2258,2238,2351,2270,2275,2370,2259,2301,2228,2305,2255,2284,2237,2401,2319,2293,2317,2282,2346
L2_TRANS.ALL_PF,r08f0:u,1473774,1474774,1475602,1473234,1474822,1473534,1474426,1475255,1474984,1475116,1477048,1476722,1480099,1477710,1483804,1476927,1477129,1476580,1482530,1476575,1477930,1476381,1483107,1476648,1478926,1476700,1485353,1477387,1477399,1478213,1484307,1475892
L2_TRANS.L1D_WB,r10f0:u,756762,756404,757921,756140,757354,756149,755421,756682,756336,756824,756032,755719,756030,755818,756186,755680,756731,756821,756995,756368,756732,756889,756371,756341,756520,756931,755731,756280,757842,756321,755557,756440
L2_TRANS.L2_FILL,r20f0:u,1479804,1481432,1481088,1480196,1480400,1480117,1480076,1480568,1479983,1480032,1479876,1480073,1479976,1479982,1479736,1479782,1479638,1479835,1479765,1479824,1479836,1479777,1479751,1479667,1479929,1479764,1479964,1479840,1479709,1479815,1479851,1479811
L2_TRANS.L2_WB,r40f0:u,749698,746330,746305,735377,733784,725903,733033,747979,747547,748554,744018,738768,736104,739506,744101,747178,750051,749190,741797,747427,745398,747580,740442,749511,740369,745983,739652,747779,743983,744618,740730,745853
L2_TRANS.ALL_REQUESTS,r80f0:u,6125326,6162247,6145084,6065420,6034529,6011357,6021252,6149296,6137985,6120926,6103374,6071237,6048386,6052059,6065783,6131127,6158187,6157946,6097494,6111737,6125660,6130195,6104279,6157190,6192044,6135654,6103024,6117972,6120168,6117646,6079517,6124147
L2_LINES_IN.I,r01f1:u,14,16,21,20,14,17,19,22,18,14,16,18,19,15,16,17,17,17,12,14,16,13,17,16,20,16,19,15,13,11,14,13
L2_LINES_IN.S,r02f1:u,1598,1563,1586,1568,1538,1605,1592,1566,1579,1536,1567,1644,1565,1563,1543,1548,1565,1528,1545,1534,1571,1520,1535,1524,1556,1512,1578,1565,1508,1556,1540,1521
L2_LINES_IN.E,r04f1:u,1478414,1480005,1479596,1478964,1478599,1478787,1478804,1478748,1478440,1478648,1478387,1478313,1478389,1478436,1478233,1478290,1478240,1478161,1478312,1478276,1478283,1478424,1478183,1478225,1478154,1478238,1478279,1478200,1478282,1478169,1478191,1478241
L2_LINES_IN.ALL,r07f1:u,1479976,1481681,1481194,1480546,1480161,1480356,1480410,1480349,1480017,1480201,1479918,1479911,1479971,1480064,1479768,1479848,1479811,1479769,1479898,1479883,1479891,1479989,1479741,1479790,1479923,1479796,1479857,1479807,1479868,1479759,1479735,1479817
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,18829,20388,21037,18748,19773,18212,19503,18279,19239,18131,21196,18642,23043,19417,26041,20095,18762,18799,27817,18987,20072,20614,26516,19612,21978,19566,26474,20708,19959,20053,24234,19704
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,18067,15094,19173,15312,18059,15181,18434,14403,17586,14721,21597,17844,23332,17099,31347,18068,17522,17807,29254,17701,18630,18649,29979,17689,20592,18633,27938,19344,19473,19339,26378,19467
