Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
CPU_CLK_UNHALTED.THREAD_P,cycles:u,49672481,49826538,50495686,46857190,42334229,41719771,41770329,41759532,41751268,41729609,41732018,41700489,41674774,41675684,41669362,41645411,41621638,41606368,41586635,41609147,41616587,41596036,41619314,41623449,41643003,41641402,41631657,41613510,41604642,41610558,41606031,41638687
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,1277632,1281183,1302806,1206141,1091769,1077539,1076194,1076828,1077131,1075344,1077153,1073900,1074525,1076295,1076281,1071774,1073824,1073817,1071512,1072640,1072162,1073656,1074985,1073499,1072570,1073674,1073279,1074577,1072050,1075683,1070393,1074906
L1D_PEND_MISS.PENDING,r0148:u,177313,184771,256547,159363,157866,158060,161421,159026,161559,152266,166836,159180,158467,165717,151476,157421,150163,136427,120085,133129,149909,145872,149529,155559,161052,155606,156691,162308,162347,155694,165211,147323
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,2297,2365,2340,2275,2083,2013,2007,2014,2010,2012,2001,2020,2019,2014,2013,1998,2002,2005,2009,2004,2002,1998,1998,1990,2003,2013,2007,2010,2006,1997,1997,2000
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,2107,2176,2150,2084,1892,1823,1817,1824,1820,1822,1812,1829,1828,1824,1822,1810,1812,1815,1819,1811,1811,1811,1808,1802,1814,1819,1818,1818,1817,1807,1807,1811
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,3,3,3,4,4,3,3,4,4,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,2112,2158,2146,2084,1898,1823,1824,1823,1824,1828,1822,1822,1823,1822,1827,1810,1816,1818,1814,1820,1823,1821,1817,1821,1816,1818,1816,1813,1816,1815,1814,1816
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,42244,43902,44908,42501,39602,41271,40535,40076,39794,40793,41533,41015,39862,41926,39704,41565,40063,39164,39458,39184,39975,39866,39380,39889,38980,39828,40233,40736,40156,39747,39702,39606
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,1881,1708,1738,1866,1815,1764,1851,1807,1864,1763,1846,1808,1811,1707,1780,1806,1754,1788,1774,1796,1928,1787,1753,1753,1835,1691,1820,1788,1784,1973,1764,1845
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,3,3,3,3,2,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2
DTLB_STORE_MISSES.STLB_HIT,r6049:u,2036,1803,1703,1827,1659,1958,1787,1962,1760,1842,1797,1775,1869,1765,1715,1756,1743,1890,1876,1708,1746,1852,1763,1774,1800,1900,1759,1704,1784,1912,1834,1952
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,586,588,586,586,586,586,586,583,585,587,587,585,586,585,583,588,582,585,588,586,586,586,584,587,588,582,585,584,585,587,586,588
LOAD_HIT_PRE.SW_PF,r014c:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOAD_HIT_PRE.HW_PF,r024c:u,8198,8366,9948,8121,9360,8608,8477,7902,7816,7414,7731,7437,7584,7936,7689,7873,7461,7171,7196,7612,7548,7638,7690,7804,7836,7994,7569,7671,7486,7775,7661,7483
L1D.REPLACEMENT,r0151:u,168241,168289,168177,168116,168083,168140,168116,168059,168078,168022,168110,168109,168013,168124,168087,168162,167973,167954,168083,168034,168066,168117,168112,168080,168083,168044,167990,168116,168056,168074,168058,168053
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,5875,5945,5881,5914,5912,5912,5930,5933,5949,5888,5939,5906,5888,5908,5905,5932,5875,5850,5883,5876,5879,5936,5937,5852,5933,5918,5883,5870,5907,5885,5910,5876
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,5,3,6,4,4,3,5,5,5,4,4,4,5,6,4,3,5,5,4,4,3,6,5,3,5,4,4,4,5,4,5,3
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,54512,54484,54496,54488,54336,54303,54344,54565,54571,54178,54595,54619,54556,54449,54321,54601,54167,53667,54262,54292,54394,54543,54690,54213,54567,54326,54295,53921,54531,54018,54734,53942
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,1049460,1049274,1049279,1049303,1049244,1049288,1049352,1049316,1049290,1049257,1049265,1049271,1049260,1049268,1049246,1049241,1049266,1049272,1049207,1049233,1049222,1049220,1049230,1049244,1049209,1049206,1049273,1049262,1049230,1049225,1049242,1049261
CPL_CYCLES.RING0,r015c:u,672,671,671,670,671,670,670,669,670,671,670,670,670,670,670,671,670,670,670,670,671,670,671,670,670,671,670,670,671,670,672,670
CPL_CYCLES.RING123,r025c:u,49734336,49797144,50494751,46844739,42307162,41727970,41739378,41747650,41758657,41721242,41702293,41674757,41671402,41645808,41647496,41636174,41634652,41597026,41583289,41595713,41599729,41578595,41653543,41666118,41595236,41698277,41596408,41618762,41665072,41611835,41635229,41622022
RS_EVENTS.EMPTY_CYCLES,r015e:u,571032,557727,563128,555074,554799,558544,559441,554445,570004,562147,559521,555235,559096,551437,551109,551768,566430,552389,540490,555438,548756,548157,571903,559972,540466,548276,562074,559581,548345,555513,563009,559376
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,283587790,203514373,286324927,193648588,182466830,171724097,253852232,207563572,180006252,194481266,243091776,225493550,191267582,156221610,250922414,219568339,182008928,190271780,185863381,282900734,210850573,228119785,207133142,223692186,240468012,213269010,164041470,233900991,165006502,198918237,155880588,184111618
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,423655516,421599250,434335854,403126766,353853153,359239205,354652255,365644806,362729988,359446131,358892999,362206727,353391298,360212634,357670850,360098331,360198605,359335946,364656451,364634538,364316819,372933891,361034104,359201958,357983539,364468964,357853210,358821425,362652711,355946245,360066877,361836819
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,10852803,53287697,27141238,65589583,28619742,22631210,46060701,31850783,36486984,72376190,49858008,50064226,13936542,49824857,136823389,36389706,49625463,13800333,35773814,94370304,27275675,40822237,18173979,27345950,63105010,45254560,18045294,54220919,67741599,40761780,18131262,36406692
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,214134337,191238607,207427906,162082626,161075621,135691478,145846828,164387326,130320700,122641850,155838271,152921432,111111295,151548773,109918228,168715042,119676353,136975707,146926311,100928123,155341984,163961977,193066686,167805461,181377934,136436777,210452226,147534839,127479299,169210672,147320623,133429044
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,123,120,122,121,120,122,120,122,122,121,120,120,120,121,121,120,121,120,122,121,121,121,120,120,120,121,121,121,121,123,122,122
IDQ.EMPTY,r0279:u,3507049,3507141,3509986,3505825,3508107,3507711,3504105,3497443,3502435,3499739,3502524,3503642,3504134,3501963,3511129,3508748,3503673,3503632,3485697,3497819,3495687,3499557,3514068,3498855,3505063,3500269,3511803,3497066,3525443,3507092,3511795,3506838
IDQ.MITE_UOPS,r0479:u,107913,111046,109349,109908,111072,104610,109057,108994,109173,108531,110038,110838,110678,112415,111228,108804,110906,109568,108452,109790,108319,108431,113413,111106,111743,107239,105197,107778,471660,111672,105971,110642
IDQ.DSB_UOPS,r0879:u,76467477,76460752,76468376,76473185,76565341,76458049,76468993,76470014,76467793,76462201,76462655,76473930,76496114,76459687,76463018,76460695,76459962,76465134,76464774,76471450,76469737,76498373,76473478,76461734,76464226,76467696,76465196,76468146,76462366,76467880,76469637,76466959
IDQ.MS_DSB_UOPS,r1079:u,1067050,1067527,1067360,1067224,1067037,1067048,1067537,1067594,1067324,1067157,1067233,1067504,1067132,1067666,1067115,1067181,1066886,1067462,1067447,1067584,1067217,1067096,1067486,1067015,1067574,1067470,1067092,1067169,1067200,1067378,1067637,1067234
IDQ.MS_MITE_UOPS,r2079:u,333870,333134,337059,336550,335410,335497,335749,338356,334614,333923,337488,336022,335450,332207,333414,332917,333516,333491,334125,333970,334122,331733,335354,333364,335273,336675,334537,335136,335824,334410,333906,335410
IDQ.MS_UOPS,r3079:u,1400921,1400661,1404420,1403774,1402447,1402545,1403286,1405950,1401939,1401080,1404721,1403526,1402581,1399873,1400529,1400097,1400402,1400953,1401571,1401554,1401339,1398828,1402840,1400378,1402847,1404145,1401630,1402306,1403024,1401789,1401542,1402644
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,24796136,24795686,24793586,24836455,24796136,24794990,24796841,24796255,24793122,24794275,24794815,24926598,24792825,24795277,24795023,24794915,24796022,24794812,24794744,24793741,24793995,24794741,24796164,24792061,24797496,24795139,24794393,24796768,24797390,24793820,24795709,24793212
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,13913588,13913252,13911154,13930894,13912910,13912180,13913678,13913092,13911221,13911689,13912372,13999760,13910384,13912246,13912501,13912150,13912710,13912246,13912271,13911503,13911732,13912045,13912981,13910474,13913389,13912248,13911973,13912977,13913446,13911084,13912776,13910861
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,228016,228207,226837,247352,227052,226173,228176,228709,227074,227784,228164,256426,226258,228008,228543,228452,227694,228562,227055,227389,227083,228259,229004,226354,229893,227349,227558,230392,228571,227838,228565,228243
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,47310,47224,47006,56775,46433,46167,47076,46881,46526,46572,46865,75529,46490,46909,46974,46888,46822,47259,46407,46666,46675,46663,47310,46299,47248,46619,46797,47458,46932,46763,46986,46949
IDQ.MITE_ALL_UOPS,r3c79:u,77981162,77989281,77974550,77961613,77981388,77973835,77981944,77987882,77972227,77978623,77985233,77984650,77989579,78575205,77975199,77974328,77967067,77960253,77969724,79409019,77969911,77985886,77975030,77990134,77980036,77974829,77971187,77984705,77969731,77981892,77969268,77967841
ICACHE.MISSES,r0280:u,1239,1153,1151,1192,1172,1233,1129,1149,1201,1114,1145,1081,1200,1160,1185,1157,1202,1078,981,1094,1066,1113,1204,1159,1171,1248,1175,1114,1254,1170,1303,1145
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,245,246,245,240,246,246,242,249,244,241,246,243,241,249,250,246,248,242,245,246,248,243,243,245,249,241,246,244,244,246,241,246
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,148,150,148,149,148,152,149,150,147,150,148,147,144,150,151,148,154,150,148,147,149,148,150,147,150,145,152,149,151,147,147,157
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,146,151,149,151,150,149,148,150,150,147,146,153,149,149,149,149,151,146,151,148,148,148,150,149,146,148,149,150,150,149,151,150
ITLB_MISSES.WALK_DURATION,r1085:u,5440,5647,5098,5336,5174,5424,5621,5299,5604,5519,5316,5639,5265,4931,5564,5463,5443,5151,4877,5012,4836,5541,5129,4934,5418,5459,5726,4938,6024,5653,5525,5635
ITLB_MISSES.STLB_HIT_4K,r2085:u,32,32,30,31,32,29,30,31,32,31,30,29,46,29,31,30,32,31,32,30,31,31,31,30,32,30,32,31,32,30,31,30
ITLB_MISSES.STLB_HIT_2M,r4085:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB_MISSES.STLB_HIT,r6085:u,31,33,32,33,30,27,30,31,29,33,32,31,31,32,31,31,29,31,29,30,31,32,31,32,29,31,30,32,30,30,31,31
ILD_STALL.LCP,r0187:u,31,30,29,25,30,24,30,27,25,24,25,26,29,27,28,27,24,25,26,24,24,30,27,26,30,28,25,30,25,31,28,31
ILD_STALL.IQ_FULL,r0487:u,31374,28789,31645,28950,28542,50543,64691,28371,30063,29747,29265,28386,28541,27990,28477,31930,64623,27291,22613,25324,26985,51528,28551,29175,29433,28072,27853,29146,26322,29372,30587,30152
BR_INST_EXEC.COND.NOTAKEN,r4188:u,6072596,6072279,6072765,6072719,5870750,5856584,5888691,5844916,5820276,5870552,5868103,5835601,5851880,5841709,5743588,5806358,5813905,5795062,5774077,5746058,5780616,5802855,5869909,5747152,5854430,5869938,5796512,5789382,5823374,5812153,5781382,5862089
BR_INST_EXEC.COND.TAKEN,r8188:u,8445604,8445851,8445667,8445641,8445635,8445532,8446074,8445881,8445629,8445634,8445526,8445503,8445472,8445332,8445330,8445468,8445491,8445288,8445302,8445280,8445434,8445452,8445568,8445258,8445591,8445432,8445436,8445461,8445554,8445475,8445529,8445386
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,2266,2276,2324,2247,2267,2304,2452,2202,2240,2306,2345,2063,2349,2171,2201,2367,2172,2278,2266,2297,2257,2216,2402,2121,2277,2271,2192,2333,2235,2326,2200,2181
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,1050109,1050122,1050111,1050120,1050117,1050118,1050123,1050113,1050130,1050123,1050109,1050110,1050122,1050116,1050117,1050114,1050105,1050112,1050120,1050111,1050109,1050109,1050112,1050111,1050118,1050118,1050120,1050106,1050119,1050115,1050117,1050106
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,3152922,3152924,3152929,3152930,3152884,3152848,3152916,3152818,3152906,3152872,3152881,3152860,3152883,3152900,3152881,3152893,3152907,3152855,3152877,3152888,3152880,3152871,3152882,3152874,3152879,3152869,3152859,3152900,3152865,3152910,3152880,3152857
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,3151113,3151114,3151122,3151122,3151071,3151067,3151149,3150969,3151109,3151093,3151011,3151015,3151068,3151097,3151051,3151105,3151116,3151050,3151056,3151084,3151117,3151074,3151140,3151083,3151070,3151072,3151056,3151117,3151086,3151082,3151079,3151100
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,45,44,43,44,44,44,43,41,44,45,42,41,42,43,42,43,44,42,41,42,43,42,44,43,42,43,44,45,43,43,43,43
BR_INST_EXEC.ALL_BRANCHES,rff88:u,21875302,21874230,21874911,21874963,21705279,21643008,21676626,21638339,21689811,21658472,21631294,21625505,21579365,21656854,21589879,21580440,21564953,21604847,21566016,21561037,21595639,21589756,21617730,21606816,21625273,21598537,21567779,21612449,21580277,21599731,21613301,21606167
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,1697,1656,1715,1702,1625,1692,1678,1660,1712,1674,1597,1557,1701,1663,1743,1690,1648,1599,1674,1689,1716,1630,1710,1630,1696,1708,1685,1657,1715,1688,1664,1724
BR_MISP_EXEC.COND.TAKEN,r8189:u,35387,35328,35485,35473,35110,35368,35310,35322,35507,35423,35026,35011,35464,35431,35553,35390,35322,35124,35325,35360,35499,35176,35476,35101,35377,35490,35436,35333,35386,35508,35273,35545
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,161,51,203,167,140,97,118,119,239,56,24,23,55,55,180,199,47,107,86,84,132,38,94,31,194,205,201,49,200,95,101,208
BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,14,15,13,14,12,12,14,12,13,13,13,11,15,14,13,12,14,12,14,15,13,15,13,14,13,13,13,14,12,13,14,14
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_MISP_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra089:u,26,25,26,28,27,21,24,25,24,26,10,26,26,23,26,9,24,18,29,12,28,23,25,26,13,27,27,23,11,28,18,15
BR_MISP_EXEC.ALL_BRANCHES,rff89:u,37261,37205,37240,37378,37328,37100,37202,37212,37253,37318,36628,37376,37418,37144,37379,36663,37219,37040,37504,36865,37452,37190,37314,37371,36779,37338,37405,37267,36755,37474,37059,36909
IDQ_UOPS_NOT_DELIVERED.CORE,r019c:u,40217610,40212274,40215898,40204688,40216153,40240863,40198654,40210192,40223550,40723628,40359316,40213211,40225008,40211995,40211305,40294771,40214138,40201807,40173742,40180946,40185309,40209373,40224308,40336826,40226756,40213037,40215546,40213157,40209621,40224318,40204186,40222767
UOPS_EXECUTED_PORT.PORT_0,r01a1:u,30632034,31887041,31328061,27678705,20022929,19617223,19671988,19678632,19653494,19633081,19615187,19626796,19586765,19622814,19610768,19578889,19594235,19483889,19538284,19547397,19559164,19443823,19519321,19526126,19532982,19501107,19559510,19538913,19581768,19543202,19538450,19527380
UOPS_EXECUTED_PORT.PORT_1,r02a1:u,17237126,17821567,18951510,18434521,17864850,17798586,17784916,17794151,17780605,17778433,17794552,17801468,17790746,17796829,17803412,17799601,17813543,17807381,17811770,17804865,17817181,17797179,17823671,17804727,17805809,17813891,17826751,17820998,17813653,17824368,17797265,17806961
UOPS_EXECUTED_PORT.PORT_2,r04a1:u,21398398,21328341,21492956,21459135,21316161,21319688,21101686,21299044,21240228,21379451,21373111,21271742,21445060,21282251,21302130,21403143,21369286,21163353,21172728,21410710,21207655,21387944,21315910,21306431,21386406,21409351,21417809,21226362,21305898,21404702,21431186,21393437
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,22131940,22200126,22038115,22071699,22212387,22206738,22425973,22231396,22291191,22150712,22158124,22258044,22085764,22246006,22227606,22126143,22159692,22363743,22356883,22118895,22322774,22142891,22211000,22222723,22144305,22120612,22111684,22301813,22224896,22125904,22099190,22136767
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,17940606,17941201,17942042,17942283,17943222,17943339,17944497,17943940,17943154,17943626,17943327,17943914,17943514,17943404,17943798,17943289,17943583,17944344,17943530,17942928,17943943,17943290,17943026,17943826,17943466,17943261,17943547,17943194,17944106,17943810,17943606,17944435
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,20751004,20755636,20689194,20942700,20833839,20430137,20369832,20371761,20374940,20417701,20359022,20415033,20372087,20402216,20411282,20404128,20355594,20453795,20451521,20539979,20386610,20554895,20429289,20446754,20495446,20496789,20506705,20406572,20493210,20452500,20415003,20387450
