Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
INT_MISC.RECOVERY_CYCLES,r030d:u,223955,220385,223643,223362,220310,223779,221798,222689,222304,222078,223411,223929,221788,221616,223309,221262,224197,223107,221527,223509,221342,223959,222854,223523,221540,223390,223165,222584,222244,223156,221810,220564
UOPS_ISSUED.ANY,r010e:u,90375566,90356921,90374228,90379138,90364344,90377276,90371051,90377844,90374312,90375580,90380077,90382245,90372348,90372078,90379999,90369770,90383979,90378745,90370474,90380337,90370945,90382653,90377953,90381244,90372889,90379771,90377981,90376826,90374716,90380460,90372059,90367473
UOPS_ISSUED.FLAGS_MERGE,r100e:u,1051027,1051002,1051003,1050984,1050963,1051002,1050988,1051009,1051005,1051011,1050998,1050986,1050986,1050996,1050987,1050994,1050994,1050994,1051004,1050991,1051007,1051006,1051016,1051022,1051016,1050994,1051001,1051009,1050992,1050999,1051010,1050998
UOPS_ISSUED.SLOW_LEA,r200e:u,1052791,1052709,1052723,1052596,1052581,1052777,1052787,1052728,1052685,1052747,1052748,1052709,1052683,1052686,1052720,1052693,1052739,1052757,1052776,1052699,1052732,1052774,1052800,1052809,1052698,1052779,1052779,1052755,1052661,1052717,1052786,1052800
UOPS_ISSUED.SiNGLE_MUL,r400e:u,1312727,1312360,1312818,1313030,1313346,1313037,1313303,1313602,1313646,1313562,1313678,1313583,1313575,1313569,1313620,1313550,1313515,1313517,1313583,1313519,1313491,1313488,1313599,1313512,1313570,1313520,1313589,1313518,1313490,1313582,1313543,1313503
L2_RQSTS.DEMAND_DATA_RD_MISS,r2124:u,1876,1803,1871,1844,1780,1815,1796,1793,1708,1692,1687,1827,1825,1752,1846,1920,1829,1945,1948,1940,1833,1962,1967,1966,1841,1932,1905,1850,1528,1527,2000,1906
L2_RQSTS.DEMAND_DATA_RD_HIT,r4124:u,800,787,748,837,604,645,546,598,537,670,607,583,749,916,1024,6208,802,5842,1808,3820,991,4701,2501,2448,766,4802,3534,1929,1024,3428,5922,1995
L2_RQSTS.ALL_DEMAND_DATA_RD,re124:u,2965,2935,2894,3023,2686,2764,2607,2679,2540,2644,2573,2699,2848,2960,3114,8394,2930,8065,3978,6046,3114,6945,4613,4642,2887,7047,5735,4084,2854,5208,8107,4201
L2_RQSTS.RFO_HIT,r4224:u,94676,95164,94772,95090,94715,95106,94758,95072,94872,95352,95202,95076,93166,94160,95104,95281,95176,95139,93675,94960,93783,94100,95052,93656,95084,93279,92440,93879,93350,95186,93818,94012
L2_RQSTS.RFO_MISS,r2224:u,3258,3233,3160,3351,3254,3251,3076,3176,3243,3052,2965,3162,3986,3671,2978,2945,3003,3020,3852,3232,3878,3557,3031,3882,3073,3783,4450,3515,4069,3049,3798,3566
L2_RQSTS.ALL_RFO,re224:u,98074,98570,98217,98615,98171,98579,98076,98472,98506,98374,98346,98572,97594,97994,98295,98394,98466,98222,98397,98455,98025,98415,98246,97558,98457,97610,96796,97665,97876,97926,98289,97808
L2_RQSTS.CODE_RD_HIT,r4424:u,693,714,662,678,688,729,644,693,677,811,680,637,750,694,703,585,748,683,804,691,693,629,655,678,651,754,598,674,770,731,665,676
L2_RQSTS.CODE_RD_MISS,r2424:u,1564,1564,1541,1540,1544,1572,1535,1587,1556,1546,1534,1509,1572,1573,1515,1421,1567,1546,1539,1525,1562,1504,1507,1553,1540,1523,1431,1545,1563,1570,1534,1522
L2_RQSTS.ALL_DEMAND_MISS,r2724:u,6530,6523,6576,6627,6600,6589,6709,6550,6223,6469,6132,6268,7377,7014,6407,6325,6647,6554,6453,6522,7066,6406,6706,7148,6377,7351,7504,7220,6856,6699,6387,7048
L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,103436,103908,103581,103849,102969,103526,102714,103389,103157,103416,102926,103329,102456,103247,103590,109054,103492,108265,104370,106038,103640,107216,104508,104788,103513,106547,105083,103803,103006,105871,108789,104150
L2_RQSTS.ALL_CODE_RD,re424:u,2091,2330,2327,2230,2272,2209,2272,2248,2144,2307,2179,2102,2287,2259,2237,2167,2188,2234,2188,2210,2187,2338,2285,2284,2222,2253,2221,2230,2311,2157,2411,2242
L2_RQSTS.L2_PF_HIT,r5024:u,3547,3578,3679,3596,3777,3667,3694,3609,3517,3655,3891,3568,5023,4365,3660,3552,3669,4013,3839,4269,3737,4138,4506,4466,3589,4405,4967,4460,4730,3697,3744,4048
L2_RQSTS.L2_PF_MISS,r3024:u,161031,161234,161009,160965,161207,160955,161256,160949,161094,161119,161350,160763,161406,161351,160954,160803,161016,161356,160832,160952,160890,161268,161136,161198,161016,161507,161421,161614,161276,160787,160890,161268
L2_RQSTS.ALL_PF,rf824:u,230836,230736,230853,230299,231331,231072,231259,231193,231659,231177,230908,230665,231592,231785,230437,225616,230690,226115,230116,227879,230461,226974,229759,230537,230524,227606,229158,230415,232148,228806,225752,230158
L2_RQSTS.MISS,r3f24:u,168856,169142,169114,168902,169398,169105,169240,169192,169649,169006,168932,168805,170294,170920,168967,169333,168741,169923,170510,169260,168784,169440,172811,171128,168916,170540,172130,170662,171509,169783,169115,170526
L2_RQSTS.REFERENCES,rff24:u,334362,334507,334046,334143,334427,334663,334181,334511,334582,334391,334133,334068,334542,334607,334073,334348,334179,334308,334382,334260,333917,334268,334421,334695,334021,334581,334385,334574,335004,334466,334070,334543
L2_DEMAND_RQSTS.WB_HIT,r5027:u,98061,98189,98272,98212,98282,98127,98033,97964,98122,98141,98032,98066,97962,98125,98030,98002,98190,98113,98078,97876,97981,98144,97981,97883,98036,98046,98014,98016,97810,98096,98072,97861
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,8938,8299,8680,8164,8572,8244,8718,8059,8288,8502,8154,7982,11409,9701,8560,8007,8217,10217,8388,8461,9072,8054,10146,9943,12004,9990,12523,10252,8352,9834,8678,10744
LONGEST_LAT_CACHE.MISS,cache-misses:u,4342,3186,3391,2629,2946,2592,3142,2985,2728,3155,2461,2482,3497,3158,2694,2340,2438,3291,2561,2455,2940,2485,2886,3490,3757,3183,3970,3006,2600,2980,2679,3877
CPU_CLK_UNHALTED.THREAD_P,cycles:u,40042637,42071917,40164123,41357454,39003143,39253372,37233712,37070931,36024572,36035978,34589353,35170100,34529517,34886813,33718580,34731891,34222376,34753057,33685880,34649776,34212556,34750231,33689561,34670896,34232273,34742306,33720563,34762203,34177478,34758648,33777302,34897194
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,1032338,1081766,1034260,1066758,1005381,1010937,958748,955142,929673,930763,891034,908008,889494,898496,870210,895671,883482,891357,868879,893441,882076,895820,870850,891180,881644,894062,869266,894868,883599,895801,872466,896618
L1D_PEND_MISS.PENDING,r0148:u,144483,152747,157307,156384,119510,154515,138977,142792,142778,133897,165424,169170,137544,126767,172506,198896,169910,195181,188569,193976,176104,202138,191510,179420,142026,197851,152090,180097,170458,175137,212949,140246
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,2359,2405,2385,2173,2245,2274,2197,2055,2116,2129,2084,1978,2032,2059,2067,2050,1990,2077,2020,2062,1990,2053,2038,2094,1985,2077,2049,2068,2041,2066,2067,2054
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,2169,2218,2195,1986,2055,2085,2006,1866,1927,1941,1895,1790,1842,1872,1877,1859,1800,1888,1830,1872,1799,1863,1848,1902,1796,1888,1859,1880,1853,1877,1879,1865
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,4,3,4
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,2179,2208,2204,2000,2049,2086,2001,1861,1929,1940,1893,1791,1848,1877,1879,1867,1803,1901,1826,1882,1794,1867,1849,1899,1816,1890,1866,1879,1853,1865,1884,1872
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,44678,45901,44314,40994,44139,41831,44035,41109,39862,41385,39894,38552,39300,40362,39705,39332,37953,39550,39641,39762,40323,38841,39379,39878,38821,39469,40114,39822,38992,40841,40350,40557
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,1647,2024,1874,1882,1703,1895,1897,1814,1789,1940,1847,1835,1754,1942,1795,1849,1789,2087,1871,1855,1761,2020,1875,1785,1707,2160,1807,1805,1752,2019,1833,1748
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,1,2,2,2,2,4,3,2,2,3,3,2,3,3,3,2,2,3,3,3,1,3,3,2,1,4,3,2,2,3,3,1
DTLB_STORE_MISSES.STLB_HIT,r6049:u,1718,2000,1931,1890,1745,1950,1790,1776,1716,2043,1848,1884,1806,2018,1863,1794,1887,2153,1916,1998,1756,1997,1981,1874,1792,2043,1859,1858,1859,2056,1841,1887
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,587,587,589,597,587,587,589,595,584,586,589,600,586,584,589,595,590,587,585,604,585,584,590,597,587,586,592,599,586,585,590,597
LOAD_HIT_PRE.SW_PF,r014c:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOAD_HIT_PRE.HW_PF,r024c:u,8460,7688,8052,7840,7949,8129,12116,10470,11574,10923,11116,12182,10209,17650,15890,102696,17602,74903,65240,98165,21187,42146,34619,74544,12650,33083,26203,29954,10660,25876,11790,11537
L1D.REPLACEMENT,r0151:u,168088,167732,167744,167632,167732,167683,167815,167663,167833,167734,167742,167801,167679,167635,167790,167653,167853,167737,167835,167739,167821,167664,167748,167869,167988,167718,167781,167759,168023,167726,167744,167864
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,5907,5887,5905,5837,5932,5859,5922,5892,5940,5921,5921,5885,5815,5840,5899,5852,5885,5904,5952,5906,5919,5959,5919,5887,5911,5902,5923,5896,5901,5939,5874,5929
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,163,161,168,158,159,158,158,162,164,159,157,161,165,161,159,159,160,161,165,159,158,159,163,157,158,159,163,161,160,165,158,157
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,54458,54137,54463,53539,54569,54268,54317,54302,54431,54580,54635,54321,53561,53626,54420,54157,54404,54311,54684,54548,54332,54716,54675,54263,54335,54557,54451,54425,54473,54641,53950,54263
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,1312582,1312253,1312666,1313045,1313169,1312921,1313022,1313330,1313292,1313239,1313314,1313266,1313336,1313328,1313269,1313218,1313259,1313222,1313278,1313216,1313207,1313222,1313275,1313201,1313235,1313223,1313260,1313232,1313246,1313224,1313333,1313196
CPL_CYCLES.RING0,r015c:u,670,671,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,669,670,670,670,669,670,670,670,670,670,670,670
CPL_CYCLES.RING123,r025c:u,40000399,42059954,40052280,41360084,38997402,39272598,37203764,37068921,36012157,36002215,34589893,35151550,34505471,34883143,33686425,34747259,34227934,34734150,33699372,34669781,34222756,34732763,33686378,34670575,34211260,34746165,33735751,34742418,34251489,34742173,33809618,34891182
RS_EVENTS.EMPTY_CYCLES,r015e:u,555924,550286,558042,563980,545626,556196,529848,546208,549800,537116,558824,547742,549903,553812,537266,560246,566935,588630,563343,672897,596454,646883,563255,670164,600715,665020,565007,656481,613442,632646,568463,674066
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,155426246,200720346,214746886,245601822,191695149,163806627,151395113,169456964,174314460,269291441,84365665,120087752,139194115,141712485,123766893,133811797,161613394,106071367,123005271,135477634,144354308,151307248,130264389,137366509,142443282,174730502,188023662,164884967,125284278,174272909,121787027,137624482
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,347870960,366206109,348393218,361807884,343160609,354681502,340197106,324914527,319533587,307709242,305300781,310258614,305850724,307394287,299842366,310799244,296580751,303898026,301123259,307199592,308601539,299553236,291706155,321570242,274619198,307289006,296168063,310461400,296639902,307398981,297023965,310978549
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,26312112,9269472,30721651,98621054,84251036,25721593,29260342,20273638,43841704,64640622,34194175,4595507,56900720,11615530,60656321,11849675,11407798,19167866,8540022,42268328,11876816,7858393,7553800,12078099,26526969,68878985,45067642,92685379,38321171,3981326,7790665,27236438
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,91139232,209458237,144046374,114391613,100479306,121453949,111032700,137650168,112315761,86771727,95333542,99914939,146732064,91245066,79321561,102214506,120527333,110478509,106679958,79831093,100253330,138847707,98680536,119859428,122447210,77982129,109711862,116168836,95012559,112644018,94596498,115305384
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,120,123,120,121,121,121,122,120,122,120,120,121,121,121,122,120,123,120,121,120,121,121,121,121,122,122,121,121,122,121,122,120
IDQ.EMPTY,r0279:u,3501833,3512188,3502992,3497471,3489218,3507522,3483700,3497176,3487861,3491535,3501027,3507131,3493163,3507608,3483868,3508314,3506199,3504468,3507166,3486203,3486096,3509602,3504531,3492058,3505786,3503395,3486666,3487760,3490033,3507046,3507248,3484766
IDQ.MITE_UOPS,r0479:u,133411,133823,132003,131928,129328,131344,131265,131894,131452,131118,130931,132101,129425,128752,128892,130039,131816,133432,131838,129846,131987,134589,131204,135338,129803,130886,131878,126504,133664,131573,132418,132941
IDQ.DSB_UOPS,r0879:u,76545006,76543459,76545699,76537535,76530900,76543137,76532390,76542914,76537622,76536981,76539946,76541995,76541253,76541377,76522837,76534024,76536772,76536387,76539367,76536572,76539308,76541204,76531667,76533601,76536916,76538713,76535004,76529491,76535436,76545814,76537451,76523738
IDQ.MS_DSB_UOPS,r1079:u,1067164,1067236,1067175,1067130,1066896,1067306,1067569,1067618,1067305,1067470,1067519,1067479,1067144,1067444,1067308,1067466,1067067,1067370,1067299,1067013,1067734,1067417,1067890,1067075,1067554,1067396,1067350,1067231,1067601,1067570,1067360,1067080
IDQ.MS_MITE_UOPS,r2079:u,334543,335261,334101,333309,333278,334088,335804,334750,331892,333398,332477,334488,334271,333822,334094,332956,332054,332080,331154,331187,333760,333571,342892,332446,332956,333427,333639,334858,334143,333308,333571,332982
IDQ.MS_UOPS,r3079:u,1401707,1402497,1401276,1400439,1400174,1401394,1403372,1402368,1399197,1400868,1399996,1401967,1401415,1401267,1401402,1400423,1399121,1399450,1398453,1398200,1401495,1400988,1410782,1399521,1400509,1400823,1400989,1402088,1401744,1400878,1400931,1400062
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,24809744,24812412,24813412,24811708,24810411,24811712,24810873,24811317,24811792,24808425,24810340,24809750,24809366,24810901,24805733,24811179,24810182,24809990,24810588,24809958,24808463,24811878,24808269,24811283,24810612,24810162,24809185,24806331,24810325,24811017,24809423,24810241
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,13934264,13936579,13937554,13935764,13934828,13935717,13935434,13936039,13936154,13933277,13934873,13934579,13934194,13935086,13931588,13935906,13934522,13934617,13934854,13934110,13933933,13935786,13933275,13935841,13935320,13934360,13934004,13931860,13935498,13935066,13933983,13935048
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,231296,233534,233066,231958,232478,232749,231746,233264,233797,230606,233170,231824,230809,233242,230486,232967,231983,232457,231382,230976,232253,232174,232746,233649,231516,233762,232310,229612,232869,231930,230803,232206
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,52156,53212,52486,52071,52563,52489,52480,52888,53083,52394,52794,52672,52180,52772,52414,52686,52319,52728,52178,51962,52692,52309,53009,52720,52366,53258,52604,52310,52761,52511,52045,52477
IDQ.MITE_ALL_UOPS,r3c79:u,78064361,78085760,78076352,78072073,78067868,78076176,78075981,78068458,78070945,78073854,78068886,78052011,78072540,78077439,78075819,78062773,78072555,78068536,78078112,78059804,78072685,78066967,78055985,78069643,78072156,78072342,78075474,78067275,78068370,78060982,78053608,78072875
ICACHE.MISSES,r0280:u,1138,1143,1123,1132,988,1256,1214,1172,1048,1086,1197,1200,1006,1276,1241,1240,1196,1188,1275,1197,1018,1215,1254,1160,1171,1201,1047,1037,1006,1188,1202,1005
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,245,248,244,250,244,242,242,240,245,251,239,245,245,244,245,242,246,247,244,239,241,244,249,244,245,245,244,242,243,240,234,247
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,151,150,150,150,150,146,147,150,148,152,146,155,147,147,149,149,148,152,148,150,147,150,154,147,150,148,145,150,146,152,149,150
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,149,148,149,150,150,153,148,150,148,149,148,149,147,153,154,147,149,151,150,148,152,154,148,151,148,146,147,149,146,150,151,151
ITLB_MISSES.WALK_DURATION,r1085:u,4946,5414,5603,5259,5389,5034,5263,5156,5370,5158,5181,5453,5040,5442,5243,5251,5114,5219,5177,5344,5099,5437,5376,5509,5183,5599,4914,5049,4667,5547,5335,5122
ITLB_MISSES.STLB_HIT_4K,r2085:u,30,30,31,32,32,30,31,31,32,32,31,30,31,30,28,31,31,32,30,31,30,26,31,31,30,32,34,32,31,33,30,30
ITLB_MISSES.STLB_HIT_2M,r4085:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB_MISSES.STLB_HIT,r6085:u,32,31,33,32,29,29,33,30,32,31,29,31,29,30,27,30,30,28,32,30,31,31,32,30,32,30,30,29,30,29,31,30
ILD_STALL.LCP,r0187:u,24,26,27,25,28,27,33,26,25,26,26,31,28,31,28,30,29,25,28,25,27,26,28,29,24,27,25,26,28,26,27,26
ILD_STALL.IQ_FULL,r0487:u,67590,79673,66075,81125,51476,69533,42850,56574,40888,53342,42137,52161,41388,52893,38340,49685,35662,49689,36891,48478,29886,47288,35128,47970,33631,46811,31850,46607,32742,46550,33775,41845
BR_INST_EXEC.COND.NOTAKEN,r4188:u,5023575,5023615,5023910,5024035,5023490,5023572,5023497,5023867,5023352,5024006,5023746,5023338,5023769,5023677,5023866,5023277,5022844,5023376,5023685,5023707,5023317,5023444,5023716,5023903,5023828,5023439,5023451,5023298,5023538,5023825,5023502,5023710
BR_INST_EXEC.COND.TAKEN,r8188:u,3461337,3461303,3461468,3461445,3461509,3461458,3461478,3461573,3461498,3461533,3461426,3461574,3461534,3461587,3461519,3461448,3461662,3461566,3461588,3461490,3461438,3461518,3461616,3461514,3461543,3461551,3461457,3461542,3461435,3461554,3461568,3461469
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,2126,2427,2184,2366,2252,2228,2227,2179,2248,2353,2122,2228,2159,2172,2189,2140,2393,2301,2380,2146,2264,2382,2224,2206,2271,2255,2244,2353,2108,2487,2298,2105
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,1050109,1050108,1050122,1050126,1050113,1050114,1050113,1050131,1050106,1050119,1050107,1050114,1050119,1050121,1050118,1050108,1050138,1050116,1050126,1050115,1050113,1050115,1050111,1050104,1050119,1050122,1050106,1050119,1050098,1050126,1050117,1050119
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,3152890,3152900,3152936,3152862,3152964,3152865,3152829,3152901,3152893,3152926,3152890,3152860,3152870,3152863,3152869,3152871,3152890,3152859,3152858,3152929,3152908,3152879,3152879,3152936,3152848,3152891,3152854,3152859,3152871,3152914,3152887,3152881
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,3151071,3151091,3151134,3151058,3151136,3151087,3151024,3151103,3151038,3151094,3151029,3151076,3151076,3151038,3151071,3151023,3151099,3151108,3151068,3151082,3151096,3151117,3151079,3151127,3151041,3151076,3151092,3151054,3151059,3151093,3151064,3151073
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,42,44,45,43,44,45,43,42,45,43,43,43,42,43,44,43,44,44,44,43,41,44,44,44,42,46,42,43,44,43,44,42
BR_INST_EXEC.ALL_BRANCHES,rff88:u,15841269,15841660,15841558,15840890,15841415,15841504,15841051,15841445,15841303,15841369,15841423,15841639,15841813,15841472,15841583,15841144,15841656,15842122,15841974,15841668,15841073,15841836,15841435,15841865,15841461,15841408,15841335,15841560,15841355,15841340,15841614,15841028
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,1650,1644,1691,1674,1677,1694,1689,1652,1675,1672,1692,1654,1674,1684,1563,1700,1708,1672,1695,1702,1617,1662,1676,1673,1666,1618,1635,1666,1700,1698,1656,1686
BR_MISP_EXEC.COND.TAKEN,r8189:u,35267,35257,35459,35410,35458,35494,35455,35368,35388,35397,35442,35345,35406,35437,35047,35541,35483,35435,35511,35516,35165,35318,35396,35419,35463,35254,35312,35371,35410,35553,35313,35552
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,79,148,200,125,254,107,95,64,120,128,309,83,236,164,54,122,241,90,199,60,37,156,273,127,95,74,120,115,237,255,47,145
BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,14,17,13,16,12,16,14,11,13,14,13,15,14,14,12,14,14,16,13,16,13,13,15,14,14,12,12,13,16,12,12,15
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_MISP_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra089:u,7,19,12,27,25,22,17,25,29,24,31,19,27,23,27,29,25,29,30,25,26,30,25,25,26,25,21,21,24,22,14,21
BR_MISP_EXEC.ALL_BRANCHES,rff89:u,36698,37027,36675,37317,37254,37088,36871,37207,37408,37121,37456,37074,37286,37229,37347,37356,37149,37338,37469,37244,37381,37355,37325,37195,37262,37161,37060,37024,37269,37123,36862,37036
IDQ_UOPS_NOT_DELIVERED.CORE,r019c:u,37841325,37830687,37852602,37813752,37846978,37777585,37841360,37823815,37826807,37806149,37852856,37850231,37851195,37855467,37846977,37849881,37852719,37815351,37851206,37848094,37770573,37835781,37857017,37782300,37775360,37847514,37782318,37826309,37853727,37854570,37855810,37771526
UOPS_EXECUTED_PORT.PORT_0,r01a1:u,14074386,14083464,14043934,14045066,14128060,14094658,14127846,14088764,14102229,14106160,14136583,14114891,14126747,14137834,14155946,14165050,14232910,14162782,14158456,14205758,14257926,14149688,14163194,14188671,14244898,14121251,14171524,14195800,14225097,14161466,14169773,14175762
UOPS_EXECUTED_PORT.PORT_1,r02a1:u,13509332,13498872,13538495,13538240,13456028,13487969,13455893,13495770,13483283,13480246,13453418,13473317,13462061,13451544,13444952,13566538,13478914,13510474,13447822,13509089,13537055,13514048,13445796,13521082,13545178,13519156,13452163,13536515,13508513,13548866,13457114,13544765
UOPS_EXECUTED_PORT.PORT_2,r04a1:u,14723968,14718558,14733428,14736591,14714666,14723330,14711321,14720927,14723962,14749600,14758824,14768337,14776857,14789423,14827990,14807841,14820024,14807989,14827945,14817060,14807075,14813361,14812726,14817089,14818871,14812135,14810309,14814438,14811421,14822565,14827151,14806815
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,16185793,16183311,16183603,16173022,16187980,16184962,16209858,16198151,16207510,16191373,16180032,16164138,16163320,16147509,16099852,16133120,16116863,16130493,16096533,16111237,16117907,16111152,16110361,16111278,16109925,16116218,16114068,16111595,16112301,16111418,16095778,16124862
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,14794689,14795199,14795445,14795816,14796669,14795695,14795600,14797684,14797428,14797204,14797950,14798529,14798577,14798413,14799265,14799892,14799706,14800006,14800434,14799560,14799385,14799146,14799727,14799867,14799499,14799675,14800091,14800592,14799818,14799829,14800276,14799527
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,17311141,18373513,17528428,18630900,17706709,17938334,16980472,17018163,16660536,16622484,15876045,16172918,15835123,15996977,15408436,15638276,15438372,15508999,15373034,15359233,15372122,15409538,15368073,15407523,15371661,15456412,15373290,15418785,15384113,15447747,15386869,15446712
