Performance counter,Mnemonic,Correlation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,0.891068250353,9340829,9377840,9279515,9603158,9273945,8930918,8939712,8941906,8933226,8921802,8926600,8918462,8934368,8927437,8925216,8930425,8927496,8931079,8922571,8922598,8927458,8918413,8920427,8932244,8919570,8934133,8924670,8934462,8934983,8924120,8937880,8931454
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,0.98514678768,8832375,9051175,9342686,8990749,8728065,8456808,8376822,8375580,8413637,8465785,8440602,8479289,8402653,8431490,8441118,8419025,8432503,8428531,8457205,8430175,8420232,8462325,8464066,8414564,8471357,8401698,8440430,8406819,8401981,8448392,8394545,8422288
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,-0.27913673284,65,-69,14,-465,-71,-14,-28,43,-14,-10,23,-10,36,-278,-91,-15,-33,114,70,-14,4,15,41,-46,36,-3,-45,6,40,4,47,3
RESOURCE_STALLS.ANY,r01a2:u,0.998785875726,1497264,1814302,2079581,1583671,1335947,938436,797711,792950,795480,792466,794973,797286,799081,766837,790270,811577,795766,792285,788680,786944,790989,792353,788971,791273,795446,798767,790664,790570,791728,789305,789132,792407
RESOURCE_STALLS.RS,r04a2:u,0.998835530003,1472673,1806304,2073581,1569364,1333837,938361,798129,796093,794358,791496,790253,794650,796987,784460,788985,798991,791809,789923,786834,786837,789334,786779,790930,787731,789697,793316,787117,788723,787308,789299,787348,790586
RESOURCE_STALLS.SB,r08a2:u,-0.18632079997,-2785,-2313,-2076,250,1442,-121,-1666,-4241,-98,-220,3967,742,466,-15768,508,9949,2733,446,1058,-679,1003,4092,-3032,2560,4828,3730,2753,1095,3407,-736,1135,769
RESOURCE_STALLS.ROB,r10a2:u,0.729842843908,18515,8414,5713,10356,466,-170,574,354,499,608,318,797,720,-1227,357,1440,594,1054,432,633,281,806,429,548,489,968,302,358,598,327,311,389
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,-0.0819895322822,208132,182877,146567,234753,195996,144331,84752,193106,181580,179374,141541,195523,177844,146120,179136,594050,144238,138734,147795,178678,211517,207992,143574,194259,104869,616644,210427,217141,335016,196322,225347,210663
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,0.998157428838,21812546,22605522,23066523,22058808,21561969,20773362,20488568,20476256,20473324,20468106,20480894,20475257,20475206,20443283,20469099,20590496,20470103,20460747,20464886,20456830,20464403,20459740,20449541,20466534,20462861,20589435,20470527,20467822,20518026,20465346,20467797,20466764
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,0.252044565743,379592,551722,482001,679095,470368,251637,185080,278893,296244,271704,271204,323856,270919,114478,275782,1109028,242744,266722,245720,230379,313390,305217,250870,278696,191384,1152701,309300,322309,648245,301944,351552,313680
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,0.0409080182883,37748947,37742127,37745705,37751935,37663075,37657970,37721702,37739938,37742822,37739095,37746171,37739297,37634557,37748026,37746214,37733615,37709878,37678971,37725570,37746992,37745329,37745997,37747534,37747452,37747471,37704220,37747142,37743159,37736180,37668463,37741265,37834833
ITLB.ITLB_FLUSH,r01ae:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,-0.112535075154,1418,1426,1367,1472,1457,1414,1410,1567,1470,1485,1453,1467,1442,1250,1467,3109,1469,1402,1402,1344,1347,1416,1429,1320,1400,2166,1366,1359,2165,1392,1365,1488
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,0.0548255300217,5,15,2,-3,0,5,-3,7,6,5,4,5,0,2,5,8,0,3,15,5,5,4,5,-1,2,8,1,1,7,3,3,6
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,0.16014711292,2081,2086,1838,4060,1993,1795,1917,1934,1498,1883,1966,1898,1804,1633,1960,4948,2039,1976,1934,2201,1779,1883,1839,1650,1928,3032,1749,1649,1972,1779,1959,1707
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,0.292555751009,65805,65800,65859,66158,65740,65695,65721,65818,65698,65847,65842,65848,65787,65714,65773,66122,65782,65786,65784,65796,65732,65791,65747,65742,65772,65932,65737,65726,65764,65742,65756,65756
UOPS_EXECUTED.CORE,r02b1:u,0.335722943587,41964847,41965430,41960269,41978544,41954873,41952535,41955517,41963074,41961838,41961703,41961303,41960365,41957773,41949729,41957034,41972378,41956028,41956817,41957153,41950734,41954950,41948464,41953407,41962130,41959869,41964985,41959976,41962750,41959167,41961320,41963421,41963525
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,0.0991086242274,-1,35,4,13,-1,24,9,4,3,7,13,2,2,6,4,15,4,5,17,16,11,13,15,2,13,-3,38,0,-1,2,14,28
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,0.0290007660709,0,0,0,0,-1,0,0,0,0,0,1,0,0,-3,0,0,-1,0,0,-1,-1,0,1,1,0,0,0,-1,0,0,0,0
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,0.0458227609395,5,2,4,5,3,5,4,2,4,3,6,6,4,3,4,3,1,6,4,4,3,4,5,5,3,2,4,2,2,1,3,4
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,-0.190595060299,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,0.194440254095,2,1,1,1,1,2,1,-1,3,0,1,0,-1,3,0,0,-1,0,0,2,1,2,1,0,0,0,1,0,-1,-1,0,3
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,-0.174066875214,-1,-1,0,-1,-1,0,-1,0,0,0,-1,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,0,0,-1,0,0,0
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,-0.1941694309,3,2,2,2,2,-7,4,4,2,6,1,3,3,3,5,4,3,5,5,4,2,4,4,2,4,3,3,2,4,2,3,2
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,0.00345343857883,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.DTLB_THREAD,r01bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INST_RETIRED.ANY_P,instructions:u,-0.0268449333544,38797188,38797188,38797188,38797187,38797188,38797188,38797188,38797187,38797188,38797188,38797188,38797187,38797188,38797188,38797188,38797188,38797187,38797188,38797190,38797187,38797188,38797188,38797188,38797188,38797188,38797187,38797190,38797188,38797188,38797187,38797188,38797187
INST_RETIRED.ALL,r01c0:u,-0.0268449333544,38797188,38797188,38797188,38797187,38797188,38797188,38797188,38797187,38797188,38797188,38797188,38797187,38797188,38797188,38797188,38797188,38797187,38797188,38797190,38797187,38797188,38797188,38797188,38797188,38797188,38797187,38797190,38797188,38797188,38797187,38797188,38797187
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UOPS_RETIRED.ALL,r01c2:u,-0.22176024762,44044239,44043712,44044176,44043335,44040974,44043449,44042961,44044125,44046897,44049022,44045118,44044907,44044412,44045297,44044668,44044027,44043645,44044484,44043720,44041521,44043745,44042894,44043386,44043905,44044742,44044839,44043877,44044908,44044098,44045234,44045644,44046555
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,-0.223777831027,37752739,37752259,37752714,37751835,37749560,37751986,37751506,37752669,37755423,37757525,37753657,37753429,37752946,37753827,37753204,37752560,37752199,37753002,37752258,37750063,37752281,37751434,37751928,37752453,37753284,37753382,37752420,37753452,37752638,37753764,37754177,37755030
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,0.281119591263,-1,4,18,36,22,20,30,30,35,21,19,1,0,-1,-2,1,2,5,3,2,1,3,-2,-4,2,1,2,1,1,-2,0,-1
MACHINE_CLEARS.SMC,r04c3:u,-0.166135152973,90,122,77,73,54,45,61,113,127,97,98,116,166,106,122,89,96,95,71,52,81,40,69,111,103,111,102,106,104,123,144,128
MACHINE_CLEARS.MASKMOV,r20c3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,0.150812628834,6291439,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291438,6291437,6291437,6291437,6291437,6291437,6291438,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291438
BR_INST_RETIRED.CONDITIONAL,r01c4:u,nan,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434
BR_INST_RETIRED.NEAR_CALL,r02c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,0.0105130916957,6291439,6291437,6291437,6291437,6291437,6291438,6291438,6291437,6291437,6291437,6291437,6291438,6291437,6291437,6291439,6291438,6291437,6291438,6291437,6291437,6291437,6291438,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,nan,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,nan,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,0.367153247293,3,1,1,1,1,2,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,0.315596820095,5,0,50,32,-4,-18,-2,10,-9,44,-10,-20,-1,46,-2,9,-4,15,2,-28,-6,0,3,25,9,-16,-19,24,-13,16,11,18
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,0.362141762037,10,4,42,-2,1,14,1,-1,28,12,-22,9,17,-10,-8,20,-8,-15,-8,-4,-13,-15,16,-1,7,10,-6,17,9,-3,11,3
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,0.355923975485,10,1,57,-6,6,18,-5,3,51,12,-39,11,22,-19,-12,30,-19,-9,-20,-6,-6,-16,15,-10,8,-1,-13,12,-2,-6,15,-4
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,0.349143514675,0,-5,46,-10,3,11,-9,0,42,7,-39,7,15,-24,-16,19,-21,-10,-22,-11,-10,-18,6,-20,3,-7,-17,1,-7,-9,9,-9
FP_ASSIST.X87_OUTPUT,r02ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,0.00714896445035,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,-0.0800650084163,5,1,5,4,3,3,6,1,15,6,6,3,9,1,5,8,9,3,2,1,3,1,1,8,2,8,3,1,1,4,5,3
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,-0.17527955441,10485805,10485771,10485757,10485760,10485725,10485757,10485765,10485787,10485760,10485798,10485748,10485770,10485774,10485767,10485800,10485836,10485747,10485774,10485783,10485759,10485749,10485773,10485762,10485921,10485773,10485766,10485788,10485854,10485755,10485789,10485786,10485768
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,nan,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,0.703595307245,10482977,10483790,10484304,10484022,10483995,10482716,10480461,10480263,10481272,10481334,10481579,10482259,10479407,10481950,10481159,10480068,10481633,10482436,10482259,10482218,10482220,10481726,10481433,10481537,10482219,10481649,10482146,10479309,10482136,10481672,10481953,10481890
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,-0.781496273037,718,482,440,58,226,580,950,907,919,923,935,925,874,939,925,947,931,949,951,1037,943,1023,1205,1137,953,920,911,980,986,1021,1135,1171
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,-0.182954464517,20,-9,-11,-13,9,-6,4,3,16,-3,25,16,33,-1,7,-12,-7,-13,-9,-10,6,-9,-7,0,-11,18,-4,9,-3,12,15,-3
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,-0.747722911681,857,538,481,81,234,611,977,924,939,1000,984,969,1048,966,1009,1060,971,981,1029,1045,985,1119,1319,1289,993,985,963,992,1031,1127,1191,1256
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,-0.16131177514,136,44,42,16,7,41,45,48,38,71,46,55,178,33,111,139,58,44,69,28,36,97,112,99,37,50,54,37,39,158,43,37
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,-0.11627306226,90,39,36,13,13,20,43,46,36,41,36,45,119,25,69,108,63,27,55,11,28,59,74,55,33,34,19,25,36,90,34,27
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,-0.517852982486,2255,1603,1053,1456,2109,2035,3818,4418,4160,3626,3220,2581,5837,2187,3153,3998,2998,2205,2461,2447,2614,2874,5533,3047,2527,2994,3093,2512,2554,6064,2644,2816
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,-0.237150288245,0,-3,0,-1,-2,2,0,0,0,0,0,0,-1,-1,0,-1,-4,0,0,0,-1,3,0,2,-1,0,0,0,0,-1,-1,-1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,0.0494703664943,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0.107046110014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,0.00965838446478,1,11,-3,21,-22,4,-9,-1,12,-1,1,-4,18,4,34,0,-1,-16,-12,-3,-6,-21,7,-2,-6,-2,7,19,6,7,12,20
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,-0.143504603,64,32,33,33,17,23,42,41,24,32,59,71,38,32,41,7,79,59,152,30,62,50,47,79,30,35,16,31,29,40,78,21
BACLEARS.ANY,r1fe6:u,-0.305438875284,3,8,2,3,1,13,5,9,10,6,4,3,7,-2,12,6,11,7,11,5,6,11,9,0,6,5,9,3,9,10,9,9
L2_TRANS.DEMAND_DATA_RD,r01f0:u,-0.839107121184,1817,1525,1467,1653,1756,1832,1946,1954,1959,1992,2014,1988,1971,1993,1942,1951,1979,2008,2199,2038,1965,2099,2344,2048,2022,1965,1946,1975,1990,2060,2183,2229
L2_TRANS.RFO,r02f0:u,-0.188915121824,65550,65538,65525,65539,65554,65583,65537,65546,65543,65547,65551,65545,65541,65541,65546,65534,65560,65554,65716,65537,65560,65551,65545,65602,65544,65548,65540,65547,65540,65568,65572,65528
L2_TRANS.CODE_RD,r04f0:u,-0.0291296986002,5,-2,7,19,4,0,4,2,18,3,7,-1,7,-2,11,6,5,7,14,14,4,6,20,-9,18,24,-4,-6,-2,22,-1,10
L2_TRANS.ALL_PF,r08f0:u,0.0063638344743,133322,131252,131192,131059,131020,131097,131058,131573,131213,131224,131192,131332,132896,131168,133642,131076,131089,131085,132522,130842,131054,131139,131028,131471,130879,131139,131056,131168,131138,133420,131083,131064
L2_TRANS.L1D_WB,r10f0:u,-0.167928266649,63143,65500,65448,65255,65450,65587,65549,65388,65482,65537,65454,65514,65423,65498,64013,65473,65094,65448,64182,65433,65331,65469,65447,65549,65461,65470,65490,65492,65294,65504,65524,65522
L2_TRANS.L2_FILL,r20f0:u,0.0827825058101,131860,131283,131358,131625,131241,131292,131323,131569,131414,131373,131391,131322,131279,131293,132094,131342,131398,131448,131801,131300,131312,131342,131348,131306,131327,131393,131274,131376,131358,131306,131271,131285
L2_TRANS.L2_WB,r40f0:u,-0.156875060087,63766,64538,62656,63587,65030,64765,64745,62900,64853,64647,65039,64835,64618,65064,64764,64413,64241,63515,63594,58356,63805,64610,64913,64522,64764,64793,64865,64671,64067,65000,65158,65075
L2_TRANS.ALL_REQUESTS,r80f0:u,-0.0529556863648,549588,549446,545834,550326,553573,558247,550930,564757,550070,547846,543570,546671,598201,543801,545905,544716,554997,550725,541623,538126,535696,556207,554011,554107,549759,546027,551386,546245,551818,552654,545947,549176
L2_LINES_IN.I,r01f1:u,0.0813556691384,2,2,4,4,1,2,2,3,2,2,0,1,7,0,1,1,4,3,2,8,2,2,2,7,2,0,3,2,1,3,1,1
L2_LINES_IN.S,r02f1:u,0.0494273094696,35,25,41,20,11,16,0,32,17,29,-7,12,25,8,9,12,29,8,34,39,30,53,12,34,20,49,15,43,68,42,64,19
L2_LINES_IN.E,r04f1:u,0.104303899449,131487,131276,131388,131382,131257,131304,131406,131246,131419,131338,131243,131380,131237,131319,131221,131294,131530,131454,131618,131247,131233,131318,131302,131359,131355,131293,131299,131287,131291,131508,131244,131210
L2_LINES_IN.ALL,r07f1:u,0.107303925317,131507,131318,131430,131420,131256,131318,131425,131286,131437,131365,131255,131395,131287,131337,131237,131307,131560,131476,131662,131299,131282,131339,131313,131391,131378,131339,131285,131336,131345,131554,131300,131308
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,-0.197479638455,1885,1592,1609,1845,1625,1857,2040,4197,1785,1912,1539,1833,3131,1671,2620,1600,2779,1882,3627,1713,1590,1663,1699,1797,1784,1740,1541,1626,1666,4624,1569,1558
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,-0.151903395073,1570,1699,1578,1666,1604,1651,1632,3734,1561,1720,1536,1543,3082,1483,2733,1534,1663,1641,1856,1778,1706,1546,1602,1540,1554,1513,1536,1510,1589,3685,1629,1634
