Performance counter,Mnemonic,Correlation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,0.652468060753,1607902,1611196,1595979,1605404,1611825,1602505,1588050,1593434,1575768,1575630,1575236,1579219,1575026,1576873,1590226,1576116,1575628,1581226,1595683,1585192,1571676,1594860,1594266,1588480,1582281,1593606,1594636,1590999,1587917,1585272,1592807,1578574
RESOURCE_STALLS.ANY,r01a2:u,0.99997131438,7281890,9394298,7303313,8748583,6330395,6594251,4527051,4454596,3357304,3403199,1862155,2587983,1906280,2280797,978064,2066615,1591363,2128832,999916,1997476,1564590,2113925,991167,1982298,1545941,2115025,1007697,2076151,1529546,2145988,1087635,2213759
RESOURCE_STALLS.RS,r04a2:u,0.979332176219,7222895,9318311,7301063,8722705,6322573,6569591,4513433,4414323,3327171,3349229,1819206,2013382,1428748,1240658,893782,760010,724938,623120,794838,593319,634494,584832,795821,568893,621681,556119,779561,455339,555494,482661,743281,584689
RESOURCE_STALLS.SB,r08a2:u,-0.492425254793,64472,87049,4117,32481,9353,29964,15919,83366,32468,106716,43664,650680,554682,1178910,86790,1433433,994988,1622127,225231,1494651,1030308,1646307,217865,1493461,1007143,1638024,259348,1725277,1090765,1770898,387496,1719960
RESOURCE_STALLS.ROB,r10a2:u,-0.343703541084,-240,-99,123,195,278,172,336,-104,-5,134,105,309,328,250,28,148,130,129,313,69,261,162,157,185,231,239,249,44,-8,229,205,175
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,0.628143561878,182318,171031,141218,171813,92668,112617,110564,76641,77022,50146,106112,121034,84833,93928,94302,70099,85937,106254,127074,103176,100549,73582,120171,89459,69036,106231,96735,81821,85425,75615,116773,108602
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,0.997087064833,20302761,24576805,20394948,23323373,18443374,18963774,14823023,14667888,12494669,12587123,9498437,10954366,9557976,10327722,7735578,9868076,8883814,9685081,7732994,8954241,8520546,8928428,7674572,8929014,8494168,8923466,7721231,9248597,8553188,9191557,7918060,8942900
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,0.97653574581,9394275,17030989,9972318,15773921,7941733,9438786,4273435,4442311,2239774,3155413,589903,2352991,1500702,2696596,404702,1807721,775370,1716976,489304,1308368,758947,1495885,444580,1148595,539474,1180338,462296,1646682,874019,1699587,497020,1770128
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,-0.439469211371,10744441,10742850,10743474,10668459,10743590,10743257,10744085,10744621,10744123,10744716,10744912,10744720,10745136,10743905,10745196,10743176,10742168,10743352,10744471,10741178,10744683,10742867,10744925,10743874,10744749,10743211,10745097,10742186,10744943,10739902,10744619,10743190
ITLB.ITLB_FLUSH,r01ae:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,-0.270294295451,1280,1295,1462,1301,1274,1237,1311,1257,1253,1280,1505,1240,1319,1433,1838,1202,1420,1269,1870,1182,1307,1145,1649,1161,1231,1213,1500,1291,1280,1434,1556,1175
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,0.127570908191,6,9,5,11,6,6,13,6,9,11,10,13,7,8,4,11,4,7,14,10,4,11,11,6,5,-1,11,1,-2,10,0,-4
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,-0.508347297668,1619,1291,1875,1332,1752,1239,1652,1225,1417,1266,1894,1678,2127,1562,2993,1874,1576,1597,2729,1474,1791,1645,2519,1524,1867,1649,2557,1803,1474,1916,2665,1525
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,0.711925577412,65581,65593,65631,65636,65611,65577,65586,65600,65578,65589,65582,65583,65581,65590,65583,65589,65574,65584,65577,65581,65576,65574,65567,65579,65576,65575,65572,65579,65568,65581,65576,65573
UOPS_EXECUTED.CORE,r02b1:u,0.62580893183,15217380,15218725,15219184,15215945,15212328,15214091,15213482,15215428,15216789,15213973,15213183,15214196,15210601,15210497,15198005,15193958,15198809,15195647,15196260,15209390,15198709,15207484,15200276,15209672,15178417,15204143,15197380,15199281,15185570,15197190,15195919,15173968
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,0.396028781651,5,1,11,22,6,8,3,19,9,9,1,8,3,0,4,1,2,6,11,2,4,0,4,8,0,13,6,0,2,1,5,3
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,0.14167374798,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,0.64297916031,3,3,2,5,3,3,2,1,3,1,1,2,1,2,2,2,1,1,1,0,2,2,2,2,1,1,3,2,1,1,1,2
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,0.105601970354,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,0.375979272121,1,1,0,0,0,1,1,-1,1,0,0,0,-1,0,0,1,-1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,0.170750493734,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,-0.186261913416,1,1,2,1,2,1,2,1,3,2,2,1,2,2,2,2,1,1,2,2,1,2,1,3,2,1,0,2,2,1,3,1
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.DTLB_THREAD,r01bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INST_RETIRED.ANY_P,instructions:u,0.697116172474,11010084,11010084,11010083,11010084,11010083,11010083,11010084,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083
INST_RETIRED.ALL,r01c0:u,0.697116172474,11010084,11010084,11010083,11010084,11010083,11010083,11010084,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083,11010083
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UOPS_RETIRED.ALL,r01c2:u,0.578882151079,16520060,16518846,16519095,16518376,16517605,16516608,16517147,16518145,16518238,16517537,16517751,16518416,16517248,16517682,16517276,16516628,16516481,16516430,16517527,16516156,16517560,16517102,16517491,16516757,16516763,16516660,16517706,16517516,16517328,16517969,16517476,16516519
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,0.577688022674,10752897,10751681,10751926,10751214,10750444,10749447,10749987,10750987,10751082,10750378,10750594,10751254,10750091,10750520,10750121,10749470,10749324,10749273,10750370,10749000,10750401,10749942,10750334,10749598,10749602,10749505,10750546,10750350,10750169,10750811,10750321,10749362
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,0.830400566801,2,29,21,18,4,8,1,3,1,0,3,0,0,-1,0,0,0,1,1,0,0,-1,-1,1,0,0,0,0,-1,0,-1,0
MACHINE_CLEARS.SMC,r04c3:u,0.536061848251,134,103,112,76,66,39,89,76,83,75,73,86,59,72,61,30,33,32,70,34,35,29,65,34,40,33,71,71,60,91,71,48
MACHINE_CLEARS.MASKMOV,r20c3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,0.299488556788,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262150,262151,262151,262151,262151,262151,262151,262151,262150,262151,262151,262151,262150,262150,262151,262151,262151,262151
BR_INST_RETIRED.CONDITIONAL,r01c4:u,nan,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148,262148
BR_INST_RETIRED.NEAR_CALL,r02c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,0.252387752611,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262151,262150,262151,262150,262151,262151,262151,262151,262151,262151,262150,262151,262151,262150,262151,262151,262151
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,nan,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,nan,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146,262146
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,-0.092634565515,-7,-2,21,-12,-18,-7,-16,44,11,-25,-20,-28,22,1,6,14,14,1,42,6,24,2,-16,-18,3,0,-3,-21,15,2,-22,-22
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,-0.27104541288,-7,-24,-8,15,-21,4,-14,-1,-2,-10,-2,4,-7,-14,2,-7,-9,-13,49,6,-3,-1,1,12,24,8,11,-13,-9,-7,-18,20
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,-0.284887160672,-8,-35,-11,19,-15,8,-33,2,2,-14,-3,-2,-4,-23,-4,-9,-15,0,57,10,-10,-3,-12,13,35,20,26,-15,-1,0,-12,26
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,-0.303452450206,-8,-31,-12,13,-16,2,-32,1,1,-11,-3,-5,-6,-21,-6,-8,-15,1,45,8,-11,-6,-15,9,27,18,24,-14,-2,0,-11,18
FP_ASSIST.X87_OUTPUT,r02ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,0.142238240518,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,0.440056149357,3,2,1,2,1,1,1,1,2,2,0,2,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,nan,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,0.165992849748,0,393216,0,393216,0,393216,0,393216,0,393216,0,393210,0,393210,0,393216,0,393216,0,393216,0,393216,0,393216,0,393216,0,393210,0,393210,0,393216
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,0.628906826798,2621457,2621460,2621454,2621460,2621459,2621456,2621453,2621453,2621452,2621451,2621448,2621449,2621453,2621451,2621445,2621447,2621450,2621449,2621453,2621452,2621456,2621449,2621449,2621460,2621453,2621458,2621449,2621453,2621452,2621454,2621450,2621445
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,nan,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719,3145719
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,0.401522302872,2620721,2620922,2620369,2620816,2621084,2620968,2620981,2621012,2620853,2620505,2619719,2620648,2620106,2620063,2615790,2619188,2618925,2619038,2593301,2619209,2619093,2619608,2605201,2617200,2618548,2618010,2603628,2619208,2620006,2620273,2588771,2619528
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,-0.373785532884,-4,-2,0,-2,-6,-4,0,-2,0,0,14,1,14,5,521,-1,216,227,1176,230,215,182,1849,449,290,429,2243,240,187,210,4510,173
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,-0.352689664274,-14,-18,-3,-24,-5,-33,-14,-9,-16,-23,-16,-8,-22,-13,7,-10,-16,-31,211,-9,-14,-29,141,110,1,1,107,132,-25,-13,38,-22
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,-0.382566594316,16,22,25,20,20,19,13,21,20,12,32,29,30,19,582,16,233,262,1358,225,233,231,2018,616,321,470,2339,374,214,259,4603,216
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,-0.367901079187,17,22,30,21,19,21,14,21,20,13,22,29,15,14,51,18,22,24,284,22,27,10,169,124,54,32,201,134,23,26,79,26
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,-0.374108797416,17,30,33,27,38,29,37,24,29,27,25,21,45,29,40,28,23,25,116,31,25,40,47,50,64,38,66,67,36,28,53,41
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,-0.400805189933,680,499,821,735,385,430,374,548,589,887,1588,788,1468,1343,4988,2088,2186,2182,25106,2076,2049,1980,13997,3854,2395,2959,14493,1504,1268,1131,28131,1833
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0.175341161613,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,-1,-1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,0.0969561130241,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,-1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0.162192032653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,-0.326972834372,-15,-5,-11,-13,-14,-18,-8,-21,-7,-14,-9,-12,-15,-16,16,-16,-17,-24,153,-30,-10,-36,128,59,-1,1,120,126,-36,7,31,-26
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,-0.435195992077,0,31,29,29,43,26,22,3,25,21,24,27,46,26,34,30,35,33,88,30,31,39,40,40,74,44,59,66,30,30,45,46
BACLEARS.ANY,r1fe6:u,0.49369033224,6,8,7,9,7,8,5,7,7,4,4,4,4,7,3,6,10,4,0,7,6,3,5,6,4,7,8,4,6,3,3,3
L2_TRANS.DEMAND_DATA_RD,r01f0:u,-0.312968665208,1194,1195,1201,1240,1035,1119,1026,1039,953,1008,1077,1119,1211,1122,1692,1274,1278,1248,2228,1239,1262,1239,3175,1596,1353,1478,3350,1360,770,787,6071,1234
L2_TRANS.RFO,r02f0:u,-0.424679642845,65541,65540,65542,65554,65535,65539,65544,65533,65552,65555,65578,65545,65542,65544,65587,65548,65575,65538,65692,65544,65553,65532,65599,65549,65560,65559,65567,65579,65661,65555,65583,65569
L2_TRANS.CODE_RD,r04f0:u,-0.134776142981,9,2,0,9,7,2,9,14,10,13,21,-4,14,-6,3,25,3,2,14,20,16,15,7,3,-5,-8,22,6,5,3,0,18
L2_TRANS.ALL_PF,r08f0:u,-0.65437212502,130900,130984,131087,130828,130987,130840,130929,131009,131009,131022,131235,131157,131427,131161,131896,131220,131157,131058,131617,131162,131317,131162,131811,131082,131273,131093,131860,131184,131181,131334,131762,131043
L2_TRANS.L1D_WB,r10f0:u,-0.061228242993,65532,65483,65468,65485,65447,65434,65442,65523,65534,65500,65434,65433,65496,65429,65449,65488,65537,65507,65536,65543,65481,65471,65445,65547,65475,65527,65362,65543,65659,65497,65407,65563
L2_TRANS.L2_FILL,r20f0:u,0.667372933823,131147,131252,131262,131153,131174,131135,131144,131179,131156,131156,131154,131152,131144,131125,131137,131157,131117,131127,131123,131156,131152,131149,131139,131120,131126,131125,131140,131134,131123,131149,131135,131128
L2_TRANS.L2_WB,r40f0:u,-0.207493974168,65046,64802,64731,63865,63776,62978,63650,64865,64871,64918,64417,64161,63747,64021,64482,64833,65175,65062,64520,64834,64763,64884,64116,65149,64158,64808,64219,64829,64621,64618,64366,64746
L2_TRANS.ALL_REQUESTS,r80f0:u,-0.15305299501,540340,542948,542444,533447,529737,528005,528843,541889,542268,540485,538345,533946,533333,533324,534967,540259,544361,542373,536094,539358,539324,541543,538736,542989,546765,539577,536528,539484,538863,540008,533412,539076
L2_LINES_IN.I,r01f1:u,0.127261631377,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
L2_LINES_IN.S,r02f1:u,0.13944464469,17,4,8,1,3,9,12,4,10,4,6,11,9,8,1,12,10,0,3,2,7,7,4,1,3,-3,10,8,1,5,9,-1
L2_LINES_IN.E,r04f1:u,0.781887423817,131155,131263,131261,131173,131144,131156,131176,131152,131135,131162,131145,131138,131128,131141,131134,131128,131130,131119,131131,131132,131131,131151,131130,131120,131118,131129,131121,131112,131123,131128,131127,131124
L2_LINES_IN.ALL,r07f1:u,0.764016909269,131167,131278,131270,131176,131144,131162,131186,131160,131143,131163,131150,131152,131132,131157,131139,131134,131136,131128,131135,131146,131140,131165,131136,131125,131142,131132,131124,131119,131131,131138,131128,131130
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,-0.355232905825,1428,1509,1621,1346,1462,1315,1443,1304,1360,1318,1628,1365,1667,1478,2114,1421,1394,1293,2056,1409,1495,1594,2150,1376,1591,1357,1918,1415,1321,1469,1732,1417
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,-0.48144621503,1478,1196,1584,1229,1445,1203,1473,1123,1345,1134,1823,1423,1794,1389,2784,1335,1412,1360,2304,1444,1491,1536,2637,1309,1605,1379,2225,1449,1448,1534,2068,1549
